angle,time
0.03258,151.08930158615112
0.02776,151.1049177646637
0.02537,151.12054085731506
0.02294,151.13614177703857
0.02055,151.16730952262878
0.01816,151.18293833732605
0.01573,151.1985580921173
0.01095,151.21422743797302
0.00852,151.2300202846527
0.00613,151.24562549591064
0.00374,151.26151752471924
0.00131,151.277339220047
-0.00346,151.2929563522339
-0.00589,151.30857181549072
-0.00828,151.32419204711914
-0.01067,151.3536398410797
-0.0131,151.37133741378784
-0.01787,151.38693070411682
-0.0203,151.40258240699768
-0.02269,151.42396640777588
-0.02508,151.43876838684082
-0.02751,151.45387935638428
-0.0299,151.46658396720886
-0.03228,151.4823796749115
-0.03467,151.49786615371704
-0.0371,151.51365756988525
-0.03949,151.52926754951477
-0.04188,151.56039810180664
-0.04427,151.57602739334106
-0.0467,151.5916497707367
-0.0467,151.60749864578247
-0.04909,151.62311816215515
-0.05148,151.638742685318
-0.05153,151.6544759273529
-0.05392,151.67032933235168
-0.05392,151.68594193458557
-0.05631,151.7013463973999
-0.05631,151.73258757591248
-0.05631,151.74820923805237
-0.0587,151.76392006874084
-0.0587,151.77960658073425
-0.0587,151.79536867141724
-0.0587,151.81098437309265
-0.0587,151.82660460472107
-0.06109,151.84203577041626
-0.0587,151.85781621932983
-0.0587,151.87364435195923
-0.05866,151.88926553726196
-0.05866,151.920307636261
-0.05866,151.93592834472656
-0.05626,151.9515507221222
-0.05627,151.96787977218628
-0.05622,151.98374247550964
-0.05383,151.99936962127686
-0.05144,152.01498007774353
-0.05144,152.0305986404419
-0.04901,152.05573749542236
-0.04662,152.06245923042297
-0.04662,152.07828831672668
-0.04423,152.09390425682068
-0.0418,152.12497425079346
-0.03941,152.1406021118164
-0.03702,152.15581893920898
-0.03459,152.17164874076843
-0.0322,152.18727254867554
-0.02977,152.20288157463074
-0.02738,152.21850562095642
-0.02499,152.23396062850952
-0.02256,152.2560133934021
-0.02018,152.26572251319885
-0.01775,152.29697179794312
-0.01536,152.31259441375732
-0.01058,152.3282163143158
-0.00815,152.34406113624573
-0.00577,152.36000847816467
-0.00334,152.37585878372192
-0.00095,152.39148211479187
0.00148,152.40709733963013
0.00626,152.42271041870117
0.00865,152.43832898139954
0.01108,152.45664763450623
0.01346,152.48528218269348
0.01585,152.5009036064148
0.02067,152.51652598381042
0.02306,152.53235793113708
0.02545,152.5479724407196
0.02788,152.563889503479
0.03027,152.57972240447998
0.03271,152.59533429145813
0.0351,152.61095452308655
0.03749,152.6265733242035
0.03988,152.656512260437
0.04232,152.67364740371704
0.04471,152.68929529190063
0.0471,152.70489192008972
0.0495,152.7207429409027
0.04954,152.7363727092743
0.05193,152.75649237632751
0.05433,152.76823139190674
0.05433,152.784095287323
0.05672,152.79970526695251
0.05672,152.81531715393066
0.05912,152.84634399414062
0.05912,152.86209845542908
0.05912,152.87776255607605
0.06151,152.89335131645203
0.06155,152.9091818332672
0.06151,152.92479825019836
0.06151,152.94041466712952
0.06151,152.95653700828552
0.06151,152.97208094596863
0.06151,153.00332975387573
0.06151,153.01895022392273
0.06151,153.0345709323883
0.05912,153.0501925945282
0.05912,153.06595158576965
0.05907,153.08158087730408
0.05907,153.09743404388428
0.05668,153.11304926872253
0.05668,153.12866592407227
0.05424,153.14429211616516
0.05185,153.1605236530304
0.05185,153.17635846138
0.04945,153.2073941230774
0.04702,153.22301506996155
0.04463,153.23864078521729
0.04463,153.25680303573608
0.04219,153.27032160758972
0.0398,153.2861716747284
0.03741,153.30177927017212
0.03497,153.3174090385437
0.03258,153.3330225944519
0.03015,153.35719323158264
0.02776,153.36490654945374
0.02537,153.39615511894226
0.02055,153.41177773475647
0.01816,153.42739725112915
0.01573,153.44537448883057
0.01334,153.45917081832886
0.01091,153.47498774528503
0.00613,153.49061346054077
0.00374,153.50604391098022
0.00131,153.52175045013428
-0.00107,153.53749871253967
-0.0035,153.5576207637787
-0.00589,153.56917428970337
-0.01067,153.60042357444763
-0.0131,153.61604475975037
-0.01548,153.6317002773285
-0.01787,153.64729571342468
-0.0203,153.66338276863098
-0.02269,153.67924571037292
-0.02508,153.69486165046692
-0.02751,153.71049404144287
-0.03229,153.7260823249817
-0.03228,153.74170541763306
-0.03471,153.75800967216492
-0.0371,153.77322912216187
-0.03949,153.78903985023499
-0.04188,153.8200979232788
-0.04431,153.8357217311859
-0.0467,153.85154676437378
-0.0467,153.86744165420532
-0.04909,153.8832778930664
-0.05148,153.8988893032074
-0.05148,153.9145119190216
-0.05392,153.92993116378784
-0.05392,153.95825457572937
-0.05631,153.96179747581482
-0.05631,153.97762870788574
-0.05631,154.00866723060608
-0.0587,154.0242884159088
-0.0587,154.04014444351196
-0.0587,154.058274269104
-0.0587,154.07201600074768
-0.0587,154.08787417411804
-0.0587,154.1034960746765
-0.05866,154.11910772323608
-0.05866,154.13472366333008
-0.05866,154.15857529640198
-0.05627,154.18190240859985
-0.05627,154.19752407073975
-0.05627,154.21317768096924
-0.05383,154.22898173332214
-0.05383,154.2445969581604
-0.05144,154.26049613952637
-0.05144,154.27633380889893
-0.04901,154.29194927215576
-0.04662,154.30756783485413
-0.04662,154.32319450378418
-0.04423,154.33880710601807
-0.0418,154.35914659500122
-0.03941,154.38581132888794
-0.03698,154.40146398544312
-0.03459,154.4172842502594
-0.0322,154.43290042877197
-0.03216,154.4485263824463
-0.02738,154.46447682380676
-0.02499,154.4803340435028
-0.02256,154.49576258659363
-0.02018,154.5113821029663
-0.01775,154.52718329429626
-0.01536,154.54279470443726
-0.01297,154.574223279953
-0.01054,154.58988285064697
-0.00815,154.60568046569824
-0.00334,154.6213140487671
-0.00095,154.63692665100098
0.00144,154.65908551216125
0.00387,154.66880130767822
0.00626,154.68463706970215
0.01103,154.70025372505188
0.01346,154.71584463119507
0.01585,154.74691343307495
0.01828,154.76266264915466
0.02067,154.77832436561584
0.02306,154.79391431808472
0.02549,154.80966114997864
0.02788,154.82538509368896
0.03267,154.84100317955017
0.0351,154.85933303833008
0.03749,154.872549533844
0.03988,154.8883922100067
0.04227,154.9038326740265
0.04232,154.9350402355194
0.04471,154.95066285133362
0.0471,154.9663758277893
0.04949,154.9822335243225
0.05193,154.99784469604492
0.05193,155.01346397399902
0.05433,155.0290777683258
0.05433,155.0445203781128
0.05672,155.06053400039673
0.05672,155.07637405395508
0.05912,155.0920000076294
0.05912,155.12302327156067
0.05912,155.13867497444153
0.05912,155.1542956829071
0.05912,155.1701900959015
0.06151,155.18581748008728
0.06151,155.20166277885437
0.06151,155.21729254722595
0.06151,155.23290705680847
0.05912,155.2600314617157
0.05912,155.2647500038147
0.05912,155.28058457374573
0.05912,155.31161880493164
0.05908,155.32727360725403
0.05668,155.34286236763
0.05668,155.36022806167603
0.05428,155.37496399879456
0.05424,155.39081358909607
0.05185,155.4064199924469
0.05185,155.42204213142395
0.04945,155.43765091896057
0.04702,155.46008491516113
0.04463,155.46928429603577
0.04463,155.5005328655243
0.04219,155.51615452766418
0.0398,155.53177642822266
0.03741,155.54759430885315
0.03497,155.56354594230652
0.03258,155.57937049865723
0.03019,155.59498643875122
0.02776,155.61061072349548
0.02537,155.62620902061462
0.02298,155.64169120788574
0.02055,155.6607151031494
0.01573,155.68884897232056
0.01334,155.7044713497162
0.01095,155.72009301185608
0.00852,155.73593878746033
0.00613,155.75156497955322
0.0037,155.76750707626343
0.00131,155.78336000442505
-0.00346,155.79898238182068
-0.00589,155.81459665298462
-0.00828,155.8302128314972
-0.01067,155.8458342552185
-0.0131,155.87664365768433
-0.01548,155.89226484298706
-0.0203,155.90791583061218
-0.02269,155.92371797561646
-0.02508,155.93933391571045
-0.02751,155.96099138259888
-0.0299,155.97120428085327
-0.03228,155.98703169822693
-0.03467,156.0026466846466
-0.0371,156.0182704925537
-0.03949,156.04931688308716
-0.04188,156.06504940986633
-0.04188,156.0806782245636
-0.04427,156.09629797935486
-0.0467,156.11215686798096
-0.0467,156.12778091430664
-0.04909,156.14338874816895
-0.05148,156.16122150421143
-0.05148,156.1749541759491
-0.05387,156.19080543518066
-0.05387,156.20640897750854
-0.05627,156.23744416236877
-0.05631,156.25306582450867
-0.05631,156.2688024044037
-0.05631,156.2846314907074
-0.05631,156.3002574443817
-0.0587,156.31588554382324
-0.05866,156.33150124549866
-0.05627,156.34711408615112
-0.05627,156.363037109375
-0.05627,156.37885189056396
-0.05626,156.39447355270386
-0.05627,156.42552781105042
-0.05627,156.44114899635315
-0.05622,156.45677185058594
-0.05383,156.47299361228943
-0.05144,156.488844871521
-0.05144,156.50447344779968
-0.05144,156.520094871521
-0.04901,156.5357096195221
-0.04662,156.56133723258972
-0.04662,156.567565202713
-0.04423,156.583420753479
-0.0418,156.599018573761
-0.03941,156.6300551891327
-0.03698,156.6457097530365
-0.03698,156.66144514083862
-0.03459,156.67729091644287
-0.03216,156.6929063796997
-0.02977,156.7085244655609
-0.02738,156.72414326667786
-0.02256,156.7397620677948
-0.02256,156.7615885734558
-0.01779,156.7713005542755
-0.01775,156.80254817008972
-0.01297,156.81820154190063
-0.01054,156.83379292488098
-0.00815,156.84964418411255
-0.00577,156.86559176445007
-0.00334,156.88144326210022
0.00144,156.89706563949585
0.00387,156.91268587112427
0.00626,156.92828631401062
0.00865,156.94391202926636
0.01108,156.9621708393097
0.01346,156.97541666030884
0.01585,157.00666427612305
0.02067,157.02232146263123
0.02306,157.03811073303223
0.02549,157.05371522903442
0.02788,157.06961679458618
0.03027,157.08543848991394
0.03271,157.1010570526123
0.0351,157.11652398109436
0.03749,157.14772939682007
0.03988,157.14772939682007
0.04232,157.163991689682
0.04471,157.19523882865906
0.04471,157.21089506149292
0.0471,157.22667908668518
0.04949,157.24230098724365
0.04954,157.26229977607727
0.05193,157.27381110191345
0.05433,157.28965520858765
0.05433,157.3052887916565
0.05433,157.32088994979858
0.05672,157.33649492263794
0.05672,157.3676314353943
0.05912,157.3832597732544
0.05912,157.39888095855713
0.05912,157.4147276878357
0.05912,157.43034744262695
0.05912,157.4474813938141
0.05912,157.46288990974426
0.05912,157.4781301021576
0.05912,157.49398756027222
0.05912,157.50958967208862
0.05908,157.52520298957825
0.05907,157.55624341964722
0.05908,157.57195210456848
0.05668,157.58761286735535
0.05668,157.6034083366394
0.05428,157.61901545524597
0.05424,157.6346402168274
0.05185,157.6502561569214
0.05185,157.66615390777588
0.04945,157.6817820072174
0.04702,157.6976182460785
0.04463,157.71322393417358
0.04463,157.74426579475403
0.04219,157.7599229812622
0.0398,157.77597761154175
0.03741,157.79183435440063
0.03497,157.80744910240173
0.03258,157.82307147979736
0.03019,157.83869075775146
0.02776,157.86332893371582
0.02537,157.8705542087555
0.02294,157.88639163970947
0.02055,157.90200400352478
0.01816,157.93304443359375
0.01573,157.95097541809082
0.01334,157.9646098613739
0.01091,157.98042249679565
0.00613,157.99604272842407
0.00374,158.0116627216339
0.00131,158.02727842330933
-0.00107,158.04290056228638
-0.0035,158.0637812614441
-0.00828,158.07447981834412
-0.01067,158.09014248847961
-0.0131,158.12135004997253
-0.01548,158.13697147369385
-0.01787,158.15259289741516
-0.0203,158.1686179637909
-0.02269,158.18449759483337
-0.02508,158.20011401176453
-0.02751,158.2157347202301
-0.0299,158.2313506603241
-0.03228,158.2469494342804
-0.03467,158.26428532600403
-0.0371,158.27849888801575
-0.03949,158.30974578857422
-0.04188,158.3253688812256
-0.04188,158.34099197387695
-0.04431,158.35681772232056
-0.0467,158.37274289131165
-0.0467,158.38858461380005
-0.04909,158.40419483184814
-0.05148,158.41982197761536
-0.05148,158.43543815612793
-0.05148,158.46456027030945
-0.05387,158.46727013587952
-0.05387,158.4985179901123
-0.05627,158.5141396522522
-0.05627,158.5297908782959
-0.05626,158.54562091827393
-0.05626,158.56471753120422
-0.05626,158.5774245262146
-0.05626,158.59326672554016
-0.05627,158.6088809967041
-0.05627,158.62449884414673
-0.05627,158.64009881019592
-0.05627,158.6649284362793
-0.05626,158.68726587295532
-0.05383,158.70285487174988
-0.05383,158.71850967407227
-0.05144,158.73430275917053
-0.05144,158.74992322921753
-0.05144,158.76512336730957
-0.04901,158.7809398174286
-0.04662,158.7965567111969
-0.04662,158.81218457221985
-0.04419,158.82780027389526
-0.0418,158.8588569164276
-0.03941,158.87493991851807
-0.03941,158.8905999660492
-0.03698,158.9061906337738
-0.03459,158.9219832420349
-0.0322,158.93760800361633
-0.02977,158.95327639579773
-0.02738,158.9691858291626
-0.02495,158.9850308895111
-0.02256,159.0006239414215
-0.02018,159.01624035835266
-0.01775,159.047297000885
-0.01297,159.06291818618774
-0.01054,159.07897758483887
-0.00815,159.09460711479187
-0.00577,159.11043238639832
-0.00334,159.1260530948639
-0.00095,159.1416618824005
0.00144,159.16529607772827
0.00387,159.17349982261658
0.00865,159.18915224075317
0.01108,159.2203722000122
0.01346,159.2359914779663
0.01585,159.25161623954773
0.01828,159.26738476753235
0.02067,159.2830138206482
0.02306,159.2988142967224
0.02549,159.3144245147705
0.02788,159.33004093170166
0.03027,159.3455295562744
0.0351,159.36536192893982
0.0351,159.37741112709045
0.03749,159.393221616745
0.03988,159.4242820739746
0.04232,159.44111847877502
0.04471,159.45786237716675
0.04471,159.47391390800476
0.0471,159.48957467079163
0.0495,159.50535535812378
0.04954,159.5209879875183
0.05193,159.53661251068115
0.05433,159.55223727226257
0.05433,159.5681221485138
0.05433,159.58393549919128
0.05672,159.5995659828186
0.05672,159.6151614189148
0.05672,159.64623427391052
0.05912,159.66185593605042
0.05912,159.67794013023376
0.05912,159.69375133514404
0.05912,159.70937776565552
0.05912,159.72499823570251
0.05912,159.7406141757965
0.05912,159.7652463912964
0.05907,159.77245664596558
0.05668,159.78827786445618
0.05668,159.80389165878296
0.05668,159.83497428894043
0.05668,159.85056734085083
0.05428,159.86658430099487
0.05424,159.882244348526
0.05185,159.89800262451172
0.04945,159.91348671913147
0.04945,159.9292917251587
0.04702,159.944895029068
0.04463,159.96568417549133
0.04458,159.97638273239136
0.04219,159.99218678474426
0.0398,160.02325129508972
0.03741,160.03887367248535
0.03497,160.05449557304382
0.03497,160.07038569450378
0.03019,160.08621859550476
0.02776,160.10184144973755
0.02537,160.11745285987854
0.02294,160.13308477401733
0.02055,160.1487114429474
0.01816,160.16655087471008
0.01573,160.18026304244995
0.01334,160.2115113735199
0.01091,160.22714972496033
0.00852,160.2427535057068
0.00613,160.2585792541504
0.00131,160.27448749542236
-0.00107,160.29030990600586
-0.00346,160.305757522583
-0.00589,160.321594953537
-0.00828,160.33720421791077
-0.01067,160.35280799865723
-0.0131,160.36869978904724
-0.01548,160.39994978904724
-0.01791,160.41556882858276
-0.02269,160.43119382858276
-0.02269,160.44704222679138
-0.02747,160.46717429161072
-0.0299,160.4788990020752
-0.03228,160.49474382400513
-0.03228,160.51036047935486
-0.03467,160.52598571777344
-0.0371,160.54160618782043
-0.03949,160.56743907928467
-0.04188,160.58877277374268
-0.04427,160.60439443588257
-0.04427,160.62004733085632
-0.0467,160.63584733009338
