angle,time
-0.15444,23.953514575958252
-0.14719,23.973426818847656
-0.13994,23.989810466766357
-0.13029,24.00672197341919
-0.12307,24.024298906326294
-0.1134,24.04035472869873
-0.10619,24.056832313537598
-0.09659,24.074203729629517
-0.0894,24.09105110168457
-0.07981,24.107367753982544
-0.07024,24.123852968215942
-0.06063,24.141545057296753
-0.05106,24.15827465057373
-0.0415,24.174331426620483
-0.03195,24.192570209503174
-0.0224,24.207427978515625
-0.01046,24.224416971206665
-0.00091,24.2412006855011
0.00865,24.25835156440735
0.01824,24.274855852127075
0.0278,24.29326891899109
0.03976,24.308237552642822
0.04933,24.326056241989136
0.05891,24.342026948928833
0.06854,24.35896134376526
0.0781,24.37571930885315
0.08771,24.39260959625244
0.09496,24.41034984588623
0.10455,24.428552865982056
0.11178,24.44413924217224
0.12144,24.458306312561035
0.1287,24.477410316467285
0.13596,24.495150327682495
0.14323,24.512511253356934
0.15052,24.52843689918518
0.15781,24.545451641082764
0.16512,24.56286096572876
0.17,24.578085899353027
0.17733,24.595499515533447
0.18222,24.612231016159058
0.18712,24.629581212997437
0.19202,24.645760536193848
0.19689,24.66106343269348
0.20181,24.67853355407715
0.20427,24.696398496627808
0.20674,24.71307873725891
0.21167,24.729392051696777
0.21167,24.74614429473877
0.21413,24.75992465019226
0.2166,24.77832531929016
0.2166,24.79719567298889
0.2166,24.81346082687378
0.2166,24.830225706100464
0.2166,24.846314668655396
0.21409,24.865415573120117
0.21162,24.878253698349
0.20916,24.894219636917114
0.20669,24.912065744400024
0.20423,24.928321599960327
0.20177,24.945470094680786
0.19685,24.963987350463867
0.1919,24.97977614402771
0.187,24.995624780654907
0.17965,25.011895418167114
0.17476,25.026389122009277
0.16988,25.0466947555542
0.16256,25.063069820404053
0.15522,25.079410314559937
0.14796,25.096307039260864
0.14064,25.113767623901367
0.13337,25.131216764450073
0.12611,25.146657943725586
0.11886,25.163986444473267
0.10925,25.18110680580139
0.10202,25.19715404510498
0.0948,25.215556383132935
0.08518,25.232436895370483
0.07797,25.248393058776855
0.07081,25.268665552139282
0.06122,25.282720804214478
0.05164,25.30032992362976
0.04203,25.316471099853516
0.03246,25.33450984954834
0.0229,25.349783658981323
0.01334,25.366714000701904
0.00374,25.383270502090454
-0.00581,25.400382041931152
-0.02018,25.416359663009644
-0.02973,25.4337797164917
-0.03928,25.45107650756836
-0.05127,25.467668533325195
-0.05845,25.484088897705078
-0.06801,25.501025676727295
-0.07759,25.51758646965027
-0.08717,25.534883975982666
-0.09676,25.551350355148315
-0.10396,25.567543029785156
-0.11357,25.584332704544067
-0.12079,25.601051330566406
-0.12801,25.61754822731018
-0.13525,25.635416746139526
-0.1449,25.651338577270508
-0.14974,25.6679425239563
-0.15699,25.684768438339233
-0.16426,25.703344583511353
-0.16912,25.718351125717163
-0.1764,25.735730171203613
-0.18127,25.751594305038452
-0.18614,25.768966913223267
-0.19101,25.785558223724365
-0.19345,25.80280113220215
-0.19834,25.818729877471924
-0.20078,25.83651089668274
-0.20323,25.85337233543396
-0.20568,25.8691143989563
-0.20812,25.886489152908325
-0.20812,25.90473771095276
-0.21057,25.919246912002563
-0.21053,25.936399936676025
-0.21053,25.953348636627197
-0.20808,25.971771240234375
-0.20808,25.98657774925232
-0.20563,26.004358291625977
-0.20563,26.01931858062744
-0.20074,26.038806676864624
-0.19825,26.054126501083374
-0.19581,26.071223974227905
-0.19093,26.086530208587646
-0.18849,26.099615335464478
-0.18361,26.115307092666626
-0.17875,26.136302947998047
-0.17146,26.152257919311523
-0.16656,26.170870065689087
-0.15929,26.186156034469604
-0.15444,26.203521966934204
-0.14719,26.220176219940186
-0.13994,26.236565589904785
-0.1327,26.253243923187256
-0.12543,26.26981282234192
-0.11821,26.2875759601593
-0.1086,26.30391263961792
-0.09899,26.32132577896118
-0.08935,26.33706784248352
-0.07977,26.354044914245605
-0.07259,26.370497941970825
-0.06297,26.38747501373291
-0.05341,26.405248641967773
-0.04385,26.420987606048584
-0.03191,26.438399076461792
-0.02231,26.454644918441772
-0.01276,26.471807956695557
-0.00321,26.487430572509766
0.00634,26.506136894226074
0.01833,26.522143363952637
0.02788,26.539321422576904
0.03745,26.55509638786316
0.04463,26.571259260177612
0.0542,26.58868384361267
0.06383,26.606351137161255
0.07342,26.62216591835022
0.08058,26.638631343841553
0.08775,26.655611276626587
0.09737,26.673474550247192
0.10459,26.689300775527954
0.11178,26.706186056137085
0.11657,26.72260332107544
0.12382,26.740865468978882
0.13107,26.756134033203125
0.13834,26.77359914779663
0.14562,26.790578842163086
0.15291,26.807148456573486
0.15777,26.82330632209778
0.16508,26.840310096740723
0.16996,26.85621190071106
0.17484,26.874522924423218
0.17973,26.888548374176025
0.18463,26.907241821289062
0.18949,26.92399024963379
0.1944,26.941492080688477
0.19685,26.95735478401184
0.19931,26.9745831489563
0.20177,26.99106478691101
0.20423,27.008157968521118
0.20423,27.024198293685913
0.20669,27.043433904647827
0.20669,27.05809211730957
0.20665,27.075018167495728
0.20665,27.09175682067871
0.20419,27.109015941619873
0.20419,27.125121116638184
0.20173,27.141672134399414
0.19927,27.15726113319397
0.19681,27.17254662513733
0.19435,27.191799879074097
0.18945,27.209424257278442
0.18454,27.22568988800049
0.18206,27.242887496948242
0.17472,27.258768320083618
0.16983,27.276439428329468
0.16496,27.29310631752014
0.16008,27.31021523475647
0.15278,27.32588505744934
0.1455,27.344290733337402
0.14064,27.360419988632202
0.13095,27.37632179260254
0.12369,27.392953157424927
0.11641,27.41035008430481
0.11162,27.426620960235596
0.10443,27.444335222244263
0.09724,27.46108365058899
0.09003,27.477397680282593
0.08282,27.49405002593994
0.07321,27.511528968811035
0.06602,27.527114629745483
0.05643,27.544289588928223
0.04685,27.560891151428223
0.03728,27.57897424697876
0.03011,27.594554662704468
0.02055,27.611858367919922
0.01095,27.627458810806274
0.0014,27.645262718200684
-0.00815,27.662018299102783
-0.01771,27.679239988327026
-0.0273,27.694901704788208
-0.03681,27.71228837966919
-0.04641,27.729251861572266
-0.05597,27.745411157608032
-0.06554,27.76284432411194
-0.07511,27.779139280319214
-0.08229,27.795358896255493
-0.09188,27.81346035003662
-0.10148,27.828797340393066
-0.10872,27.84599256515503
-0.11834,27.863664150238037
-0.12556,27.878966569900513
-0.13279,27.89606523513794
-0.14003,27.91339683532715
-0.14727,27.93001627922058
-0.15211,27.94749689102173
-0.15937,27.963376760482788
-0.16422,27.980237007141113
-0.16907,27.996379137039185
-0.17393,28.014344453811646
-0.17879,28.030643224716187
-0.18366,28.04936385154724
-0.18609,28.065251350402832
-0.19097,28.083418369293213
-0.19337,28.099700927734375
-0.19581,28.116501092910767
-0.19825,28.1285183429718
-0.19825,28.148494482040405
-0.19825,28.16480326652527
-0.20069,28.1815927028656
-0.20069,28.197399616241455
-0.20069,28.215015411376953
-0.19825,28.229177951812744
-0.19825,28.244056224822998
-0.19581,28.2655770778656
-0.19332,28.283327102661133
-0.19088,28.298648595809937
-0.18844,28.316161394119263
-0.18601,28.331986665725708
-0.18114,28.349225759506226
-0.1787,28.365530967712402
-0.17384,28.383727312088013
-0.16898,28.399434089660645
-0.16167,28.417208671569824
-0.15682,28.432366132736206
-0.15198,28.449259519577026
-0.14473,28.466517448425293
-0.13748,28.48237943649292
-0.13025,28.499319076538086
-0.12302,28.517215490341187
-0.11581,28.533413648605347
-0.10855,28.551064252853394
-0.09895,28.567176342010498
-0.09175,28.58368706703186
-0.08217,28.600532054901123
-0.07254,28.61734676361084
-0.06537,28.63404369354248
-0.0558,28.651389122009277
-0.04624,28.66743755340576
-0.03668,28.685136556625366
-0.02709,28.70136570930481
-0.01754,28.71851873397827
-0.00799,28.734639167785645
0.00156,28.751431465148926
0.00873,28.767524003982544
0.02071,28.78587579727173
0.02788,28.800954580307007
0.03745,28.818420886993408
0.04698,28.835242748260498
0.0542,28.852747917175293
0.06374,28.86884832382202
0.07334,28.88632583618164
0.08054,28.90195655822754
0.08775,28.918924570083618
0.09737,28.935386896133423
0.10214,28.951799631118774
0.10937,28.969109296798706
0.11657,28.98803424835205
0.12136,29.002504110336304
0.12861,29.02054214477539
