Kinematic test
"x: 0.5*math.sin(count), y: -0.7+0.5*math.sin(count)"
Time,X,Y
0.036930084228515625,0.2397127693021015,-0.3082297845583188,0.7917702154416812
0.05282330513000488,0.24190372016198008,-0.3064770238704159,0.7935229761295841
0.068817138671875,0.24408862344145374,-0.304729101246837,0.7952708987531629
0.08477139472961426,0.24626742451805433,-0.30298606038555653,0.7970139396144434
0.0997319221496582,0.24844006892186837,-0.3012479448625053,0.7987520551374947
0.11469602584838867,0.2506065023368989,-0.2995147981304809,0.8004852018695191
0.13065004348754883,0.25276667060242347,-0.2977866635180612,0.8022133364819388
0.1456127166748047,0.2549205197143479,-0.29606358422852164,0.8039364157714783
0.16156530380249023,0.25706799582655654,-0.29434560333875476,0.8056543966612453
0.17752361297607422,0.2592090452522585,-0.29263276379819314,0.8073672362018068
0.1934809684753418,0.2613436144653296,-0.29092510842773633,0.8090748915722636
0.20943856239318848,0.2634716501016507,-0.28922267991867945,0.8107773200813205
0.22539710998535156,0.2655930989604417,-0.2875255208316466,0.8124744791683534
0.24134254455566406,0.2677079080055917,-0.28583367359552664,0.8141663264044734
0.2573280334472656,0.26981602436698465,-0.2841471805064123,0.8158528194935877
0.2732694149017334,0.2719173953418213,-0.2824660837265429,0.8175339162734571
0.2891979217529297,0.27401196839593683,-0.2807904252832505,0.8192095747167495
0.3045237064361572,0.27609969116511385,-0.27912024706790894,0.820879752932091
0.3196694850921631,0.27818051145639194,-0.27745559083488647,0.8225444091651135
0.3356204032897949,0.28025437724937213,-0.2757964982005023,0.8242035017994978
0.35154247283935547,0.28232123669751774,-0.27414301064198576,0.8258569893580142
0.36749863624572754,0.28438103812945004,-0.2724951694964399,0.82750483050356
0.3834562301635742,0.28643373005024064,-0.2708530159598075,0.8291469840401925
0.3994147777557373,0.28847926114269845,-0.26921659108584123,0.8307834089141588
0.4154071807861328,0.2905175802686526,-0.26758593578507794,0.832414064214922
0.43135595321655273,0.2925486364702311,-0.26596109082381514,0.8340389091761848
0.44732165336608887,0.2945723789711348,-0.2643420968230922,0.8356579031769078
0.4632706642150879,0.2965887571779065,-0.2627289942576748,0.8372710057423252
0.479236364364624,0.29859772068119605,-0.26112182345504314,0.8388781765449569
0.4951939582824707,0.30059921925702054,-0.2595206245943835,0.8404793754056165
0.5111513137817383,0.30259320286801983,-0.2579254377055841,0.8420745622944159
0.5271084308624268,0.3045796216647074,-0.25633630266823404,0.8436636973317659
0.5430660247802734,0.30655842598671695,-0.2547532592106264,0.8452467407893736
