"Posisjonering til lasten er 62,5 grade fra UR10, Y: -140 X: -55"
"Kp_x:0.5, Kp_y:0.5, Kd_x:0.01, Kd_y:0.01, Ki_x: 0.006, Ki_x: 0.006, referance point 0.0276, -0.8846"
Time,X,Y,AngleX,AngleY
0.007505178451538086,0.10759029576657615,-0.7191385971815809,0.06610866957158623,0.1382540198555123
0.022945165634155273,0.13866511064979334,-0.6780933155104092,0.09205968455629808,0.17287532206985798
0.0401463508605957,0.17266018383652262,-0.6368739375219394,0.1205863874409248,0.20785380751142368
0.058062076568603516,0.20405110995124714,-0.5957305266694416,0.14680084190457193,0.24318324160696808
0.07492756843566895,0.23580191377830706,-0.5577134523327152,0.1730823128595667,0.27649816589431536
0.09185409545898438,0.2684940775608342,-0.5154941770536531,0.1989847229422216,0.3106427568411497
0.0963447093963623,0.30265554262315253,-0.47809842687875237,0.22403021680108917,0.33834155718015185
0.11234068870544434,0.33517874167353756,-0.44236681243067555,0.24533027488036946,0.362282209546547
0.1438426971435547,0.3700777798069247,-0.39949683341116954,0.2634701387441243,0.3864802973043747
0.15948152542114258,0.39943482970635497,-0.36102669842406765,0.2801927863911568,0.4102509430079548
0.17851471900939941,0.431643670457375,-0.32315603043644636,0.2982915133672466,0.43298878636589533
0.1949784755706787,0.4583226283991191,-0.28910319149545816,0.30994649897064735,0.4516533391827217
0.21237540245056152,0.48773794436593765,-0.255466170689575,0.322824831277003,0.46949559217879727
0.23000526428222656,0.5141594393557243,-0.22603507666991252,0.3325922628661786,0.48292431365365523
0.2467060089111328,0.5369206901101141,-0.19561403587181758,0.3388094959434526,0.49714786333729977
0.2629401683807373,0.5630502441144557,-0.15356977631204916,0.34061701179158593,0.5150398841583869
0.27996373176574707,0.5845369091693532,-0.12694595572325418,0.3464134663018005,0.5256526752289007
0.29592037200927734,0.6061066303419753,-0.10225192885711842,0.3518259642179883,0.5347319534298185
0.3126370906829834,0.6245131908815121,-0.09080913044767525,0.36127369596770753,0.5387372156692655
0.33030080795288086,0.6447631980564799,-0.05203276612579866,0.3581625199707636,0.5551900858660161
0.3443458080291748,0.6624814309856067,-0.029025838092961886,0.3602336958542732,0.5634326667936413
0.3603966236114502,0.6850641055374163,-0.0030417290480837522,0.36666513969173764,0.5746015283015531
0.3759782314300537,0.7024496214330397,0.019456949505963994,0.3685068455757981,0.5821351323211493
0.391249418258667,0.7159177171682845,0.05238696003376364,0.3595845680211796,0.5931799310505028
0.4071047306060791,0.7317469244151636,0.07019823100108569,0.3605445154354205,0.5958655956639527
0.43024587631225586,0.7457678286555218,0.08547816239535055,0.36033599669390026,0.5953712709168245
0.45442676544189453,0.7623827963029719,0.09660631373799711,0.3628967311560746,0.5904230570730669
0.4700045585632324,0.7676141351527662,0.11947720787528104,0.3503479164339904,0.5880732228870947
0.4856247901916504,0.7764292433562505,0.12852206826372514,0.3473541260026413,0.5799359140967991
0.501246452331543,0.7853261761981805,0.13851445633335535,0.34490627131244295,0.5724077239497724
0.5169076919555664,0.7936209576282901,0.1453577903820209,0.3425657107179057,0.5613998769975733
0.5328483581542969,0.7994344451414783,0.14714079885392073,0.3385653891788845,0.5452193310138298
0.5488607883453369,0.8057628841004856,0.1498013149158557,0.33561504638039474,0.5296813439958371
0.5644850730895996,0.8125518490627094,0.15339482335865168,0.33370916789022725,0.5148258151697359
0.5801005363464355,0.8200560170252869,0.1536837501824982,0.33259350970236906,0.49689798690239095
0.5953648090362549,0.8262159760584815,0.15286484982488097,0.33094544565599615,0.4778141249089961
0.6109983921051025,0.8322424607786336,0.1502335228149398,0.3287028300372082,0.45767506634658595
0.6315746307373047,0.830087100562642,0.16044213444349942,0.31509122288853914,0.4417477366794712
0.6430356502532959,0.8324352798616226,0.15636157490829555,0.30920747563212453,0.4218153450013235
0.6590852737426758,0.8346962632886218,0.14976556482990078,0.30362192060391163,0.3999656990672457
0.6899042129516602,0.8349848420878648,0.14241936853934478,0.2961837323056304,0.3777794559617649
0.7071402072906494,0.8376107656461218,0.13418810133038905,0.2886955801162807,0.3569227546547816
0.7244346141815186,0.8388204682235445,0.1267682214489072,0.27683390167701877,0.3395537833745137
0.7316854000091553,0.831458458134942,0.1323186064257424,0.25722308408510197,0.33274376550306567
0.7577404975891113,0.8287048636129128,0.11679494575661964,0.24302790058666396,0.3082301338190973
0.7756931781768799,0.8276432538355534,0.1198692097690402,0.2256526840706046,0.29517307593560377
0.7936458587646484,0.8211354434193071,0.10693541558612352,0.21016182024424282,0.2740619108658728
0.7968289852142334,0.8169279338950552,0.09577466206748791,0.19702946903766855,0.25470189779196073
0.8126673698425293,0.8101025909266351,0.08177081126930313,0.18212007309060127,0.23326436196280936
0.8440227508544922,0.8062297693104095,0.07225222659131825,0.17009049317956484,0.21597566720924768
0.8596529960632324,0.7997780252606288,0.06280998092347015,0.15680904960369113,0.19891977212271575
0.8753540515899658,0.7987712047991191,0.05685131607200411,0.14549535201489702,0.18179683469549587
0.8912901878356934,0.7900243799602233,0.041623735702506326,0.13172920413379027,0.16166249171527047
0.9069209098815918,0.784593396408033,0.02467289303157269,0.12118762889247718,0.14053605839898212
0.922541618347168,0.7788351982820435,0.016414297886058582,0.11064545831224369,0.12680755090383553
0.9389619827270508,0.7726371152037924,0.004063119027870266,0.10020012938897589,0.11033479408022581
0.9549887180328369,0.7668845630194795,-0.0064384706703394246,0.09081976952864658,0.09591268548928314
0.9706156253814697,0.7606236489814873,-0.02109720085487199,0.08147665440406929,0.07882927137013124
0.9862315654754639,0.75406739175295,-0.02990153583147856,0.0703215511592302,0.0646743062774519
1.0171098709106445,0.7454647297438988,-0.04292339031557102,0.059883686532759786,0.04990200164800733
1.0331597328186035,0.7373110771247056,-0.053773601592860126,0.050109869684206915,0.03731483380826893
1.0487844944000244,0.7285986291379586,-0.06817169719215793,0.04017208320350022,0.02220938351241867
1.0681777000427246,0.7211734505799111,-0.07474019980766494,0.03151533178501679,0.014057280910683138
1.0839207172393799,0.7100723258870495,-0.08441097873110578,0.020240560250647247,0.003784581181067365
1.1005527973175049,0.704282186580837,-0.09572046862153122,0.013783757820198871,-0.0072805106708366965
1.1180086135864258,0.6954443928666229,-0.10693527827976348,0.005024601050910389,-0.018051013955439277
1.135500192642212,0.6867555505618967,-0.11831183563889981,-0.0036798679017344764,-0.028871173236716036
1.1534035205841064,0.6769640959439058,-0.13066556035434526,-0.012388701406509243,-0.039720943470219386
1.1650145053863525,0.6700475082378174,-0.14099517826831381,-0.01841454588163083,-0.048540393440112364
1.1811020374298096,0.6628515186445585,-0.15166775261694773,-0.024468856464307215,-0.05735450562103485
1.1966946125030518,0.6556081052463075,-0.15991274791847554,-0.030243466946456434,-0.06378167694505386
1.212299108505249,0.649875627486261,-0.17473747459600802,-0.03439270380651584,-0.07524699085507856
1.240391731262207,0.6411897531244481,-0.18441202278420835,-0.040408984507879345,-0.08155945268115612
1.2567400932312012,0.6360314719705314,-0.19374916406184858,-0.04399338771294443,-0.0882418398639144
1.273893117904663,0.6296641766652158,-0.20919647773729444,-0.04838547998746326,-0.0996261375266468
1.28165602684021,0.6238180145481432,-0.21918638133893648,-0.05216491800877065,-0.10622706729174254
1.2977306842803955,0.6180390559751952,-0.2270191276928949,-0.05575101485904023,-0.11036822661659408
1.313347578048706,0.6120189015358475,-0.23483052857261544,-0.059384885073056205,-0.1144776037451454
1.3328723907470703,0.6053067479745128,-0.24564307497666718,-0.06349985388982544,-0.12090890852980747
1.3452484607696533,0.5976857489086239,-0.2527870045774075,-0.06731855057713257,-0.12231106492661219
1.3765325546264648,0.5907314967035994,-0.2614267175095424,-0.07131684703425079,-0.12618941020244326
1.3921177387237549,0.5869503171247583,-0.2678957185689649,-0.07260332127522627,-0.12807700141391215
1.4077425003051758,0.5795177512690848,-0.2769057100489748,-0.07681093810200858,-0.1318142655731972
1.4234614372253418,0.5752202031667337,-0.28356008903106045,-0.07824480550497925,-0.1336159084852672
1.4397194385528564,0.5712844574444277,-0.2875049677563195,-0.07924792779665948,-0.13301997094504417
1.455698013305664,0.5677484635827222,-0.28886397902303196,-0.0797957287576405,-0.13002092826891423
1.4713013172149658,0.5615377508302044,-0.2950053340426544,-0.08134918524356949,-0.12905181729090293
1.4868714809417725,0.55694559058473,-0.3015049864905129,-0.08286408043681258,-0.13079081520308353
1.502460241317749,0.5557429827760019,-0.3060863888289841,-0.08154511800274085,-0.1307237916346745
1.5178306102752686,0.55162719077672,-0.3099984745896609,-0.08256863651201131,-0.13007760963202894
1.5336356163024902,0.5502348771024862,-0.31466196832710447,-0.0812798626832305,-0.13003238312570103
1.5649175643920898,0.5460241721592085,-0.31854007386095773,-0.08230663372096385,-0.12938275934402693
1.58050537109375,0.5453301686551237,-0.32054134857515587,-0.08039184457548205,-0.1270412713305325
1.596163034439087,0.5419373048678316,-0.32181173492526394,-0.08076167307279504,-0.12405953109155188
1.6118965148925781,0.5393031854170773,-0.3257481081199476,-0.07925996160496655,-0.12146806947498028
1.6336467266082764,0.5330276978863829,-0.3315952462902658,-0.08074195067272996,-0.12048661571464397
1.6436874866485596,0.5364788711873435,-0.33522365983046865,-0.07664758980278498,-0.12164623712936366
1.6593120098114014,0.5354845030289418,-0.3396322784018701,-0.0752611231762154,-0.121834961421593
1.6751868724822998,0.5332668460895656,-0.3380505796097921,-0.07469256792316452,-0.11666513151296844
