"Posisjonering til lasten er 62,5 grade fra UR10, Y: -140 X: -55"
"Kp_x:0.5, Kp_y:0.5, Kd_x:0.01, Kd_y:0.01, Ki_x: 0.006, Ki_x: 0.006, referance point 0.0276, -0.8846"
Time,X,Y,AngleX,AngleY
0.000997781753540039,0.10786523315172473,-0.7334744464011551,0.0662859859284591,0.12614977301504984
0.018383264541625977,0.13883329123407345,-0.6895607278165925,0.09220162462935251,0.16311412466603492
0.03390216827392578,0.17000256666773206,-0.6513219334495653,0.11832133447555909,0.19550007037701186
0.051245689392089844,0.20130991612978616,-0.6073773884331051,0.14449241936888513,0.23317541854581228
0.06818938255310059,0.23341597148086113,-0.5687287971826225,0.17057913925318782,0.26650602630388603
0.08495664596557617,0.2697559435576245,-0.5219985757642694,0.1984359519286019,0.30343284701924117
0.0969240665435791,0.30182564737672685,-0.48608743990655917,0.22047229892129352,0.3288500819437259
0.11256575584411621,0.3377324491821435,-0.44895438730239595,0.24380086457956932,0.3532042967990684
0.128220796585083,0.36761189535060446,-0.4132229361748239,0.2615468615269701,0.3757264425565702
0.14380812644958496,0.3972919193993065,-0.3747780849297575,0.2782573940152905,0.3994512131493116
0.1594562530517578,0.42692755686544986,-0.33714046051861324,0.2938056821729223,0.42192853738214176
0.17508482933044434,0.45880455948796023,-0.29363168189440536,0.3043298217944904,0.4435589602203548
0.19525647163391113,0.48439734746850116,-0.2634070787419943,0.3164174008850237,0.4598024282597139
0.22260713577270508,0.5121509516971852,-0.22743439311426705,0.32912832373655304,0.4807392390622245
0.23819398880004883,0.5317343878357572,-0.1993140857900242,0.3338409100786093,0.4936785661107995
0.2564511299133301,0.5596600732498449,-0.1662528628025398,0.34361600247366814,0.5103691049321616
0.2733316421508789,0.5816958238692732,-0.1396517298972848,0.34921970019153253,0.5210608636105022
0.2851383686065674,0.6029178661024457,-0.1120188815795613,0.35417197413200396,0.5327327703529681
0.29614925384521484,0.6231231739662744,-0.07133917370916976,0.3513843585463437,0.5505539173996108
0.3122103214263916,0.6443590367623063,-0.03979917985618375,0.3570580799149836,0.5674820604537556
0.32784128189086914,0.6646380920607554,-0.015355720493257952,0.36058399404888336,0.5772223786659866
0.35863661766052246,0.68433881244483,0.009224295311711317,0.3640365774599385,0.5876529367254029
0.37425851821899414,0.7015183822076276,0.031517219811576735,0.3654118669454105,0.5953175721853755
0.3898804187774658,0.7163240263251962,0.05139801147512124,0.3651708655571274,0.5998657821735155
0.40618276596069336,0.7330186990844447,0.06694090222023474,0.36714780163739064,0.5996773234777374
0.4222257137298584,0.7435121916693979,0.0970241842430768,0.3580770457010107,0.6052740158864793
0.4378514289855957,0.7539625489247916,0.11236832455039791,0.3557821839594896,0.6037997016108173
0.453463077545166,0.767052869600231,0.1236915934475441,0.3563927841951569,0.5978327057254506
0.46907520294189453,0.7776472452681893,0.13436429608701006,0.35539661611109546,0.5909705025900208
0.49718546867370605,0.7874431227264755,0.14198692774973787,0.35420014414208817,0.5807551078288216
0.5132417678833008,0.7972956733131632,0.1508515406106763,0.3535766137741306,0.5713470293316985
0.529360294342041,0.8061714119781439,0.15255422956742593,0.35270888383773596,0.5546030541904186
0.5450525283813477,0.8078764378432497,0.1696138349617038,0.34226321566755075,0.5431514860001069
0.5606436729431152,0.8155716701051696,0.17160755357091056,0.3416615345344064,0.5263419972149964
0.5767018795013428,0.8224716553499128,0.17235940082831652,0.3399002080305684,0.5087841367846369
0.596365213394165,0.8244865974184707,0.17138682758614449,0.33392531198070335,0.4899658550483418
0.6088159084320068,0.8304691205341088,0.16826191343628638,0.33129632285042754,0.4698389464658466
0.6248900890350342,0.8338577133665229,0.1650275507764865,0.3267016635501776,0.44999837911438223
0.6405007839202881,0.8391264079653585,0.16177035386187583,0.3236940915781582,0.4306829094939207
0.6561217308044434,0.8386652057886177,0.1726331194056997,0.31155621665208677,0.41703521538138405
0.671738862991333,0.8380144695236355,0.16875958496372773,0.30299342794666273,0.3984910036857581
0.6967315673828125,0.8423647609816597,0.16100020600500742,0.29693897163194144,0.3792943844688231
0.7192106246948242,0.8428856969593932,0.15467524431108987,0.283781319001623,0.3624468509305799
0.7348003387451172,0.8333908566246382,0.15131953823121663,0.26196093792451525,0.3477680991688215
0.7504205703735352,0.8310273361945077,0.13932758824262842,0.24811744534199712,0.32579471577169566
0.7661924362182617,0.8285783540733527,0.1307310261336566,0.23484812136119163,0.3067147258894033
0.7871336936950684,0.8253078063678562,0.12543442974033187,0.2154977687659853,0.28611936869832494
0.8049936294555664,0.8182052515454801,0.11618233367779363,0.19958675397048917,0.26786379064206556
0.8134701251983643,0.8111209156991749,0.10252000161576447,0.18443691393795003,0.24640974870213075
0.829505443572998,0.8093861063339228,0.09002233141363092,0.17359018903258974,0.22612626410731818
0.844752311706543,0.8059348287873711,0.0801136204933405,0.16246374966381083,0.20841979655617066
