"Posisjonering til lasten er 62,5 grade fra UR10, Y: -140 X: -55"
"Kp_x:0.5, Kp_y:0.5, Kd_x:0.01, Kd_y:0.01, Ki_x: 0.006, Ki_x: 0.006, referance point 0.0276, -0.8846"
Time,X,Y,AngleX,AngleY
0.0008015632629394531,0.11874285213977011,-0.6928809590271454,0.07538236084844815,0.16033102996590598
0.003560781478881836,0.14984856694845977,-0.6517719263384988,0.10138836056911978,0.1951387271611179
0.022417545318603516,0.1838914496183871,-0.6104951422860777,0.12998464374461285,0.23034508297000048
0.05142927169799805,0.21821631544850237,-0.5721504555030336,0.15875335294169368,0.2634762849010017
0.06863856315612793,0.24992410410132865,-0.5344618869209837,0.1851537033635659,0.29701772566197493
0.08531904220581055,0.28542869074441174,-0.48954633984430096,0.21357883200600267,0.33409104117199506
0.10168313980102539,0.3209994229478627,-0.4506561190331999,0.2374852830639941,0.36035664573818504
0.11883234977722168,0.3566543640016378,-0.4127669261468977,0.26058684924601205,0.3852498007749303
0.13550734519958496,0.3865956835708565,-0.37514884032556095,0.2775786858717436,0.40863920275639837
0.15113019943237305,0.4164843177173421,-0.34097171823981176,0.2937232294753523,0.4279875188495069
0.1669154167175293,0.4487725421651547,-0.3011483879019372,0.31087232452203967,0.45173262586457785
0.18326640129089355,0.475225130228829,-0.2654968249639864,0.32165316621986595,0.47129674423060125
0.19926691055297852,0.5045559173896744,-0.23333297722707746,0.3339762821666939,0.48729108929625786
0.21485257148742676,0.5289572277774408,-0.19156507607408968,0.33477909737992,0.5052792831902885
0.23042535781860352,0.5542306754100162,-0.16309703077025506,0.34298812808800844,0.5181106015252793
0.24608397483825684,0.5789877213437409,-0.13628934413470084,0.35135929029980173,0.5289764288657385
0.2615678310394287,0.6007957118286829,-0.1118189933032,0.3569463416533989,0.537649824562444
0.2773704528808594,0.6214290751375529,-0.08419491134220769,0.36117904060790434,0.5501941246365851
0.3082418441772461,0.6419171278018164,-0.05822211516663167,0.36541617957989897,0.5609410453408794
0.32386279106140137,0.6653687507960866,-0.03353303175461175,0.37233410853311094,0.5707752310954683
0.339522123336792,0.6878850194775188,0.0023937661709085845,0.3714784018058072,0.5850458435923783
0.35537219047546387,0.7069033144606627,0.02849225516457643,0.3744114683317973,0.5965497680333737
0.37767672538757324,0.7257481840599271,0.046394659045676745,0.3776536806766703,0.5995740175840899
0.38759446144104004,0.741454155206448,0.0643906260042757,0.3784965458711843,0.6022501545613811
0.40369176864624023,0.7579203963679184,0.08094602313705723,0.38059734528301287,0.6029688546543902
0.42691946029663086,0.7727001657127219,0.09502720699757727,0.3816346544886899,0.6005910046734965
0.4441397190093994,0.7836277035902803,0.10477176745280004,0.37973903011236754,0.5934848259299584
0.4533712863922119,0.7969818087699123,0.11723982979099035,0.3805742270350571,0.5885902543974166
0.4779834747314453,0.8043893619993978,0.13796117044387368,0.37158471153649114,0.5829053451185784
0.4856266975402832,0.8119723464563382,0.14531517520041548,0.368634127504064,0.5721796000044918
0.5014853477478027,0.8233068494036759,0.1488968251477395,0.3696145565571061,0.5575129851106394
0.5172717571258545,0.8305179760410724,0.14995049111703562,0.36751958544851093,0.5401782206872607
0.548149585723877,0.8365070446382834,0.14991004764416083,0.36434262543750334,0.5219784844397355
0.563770055770874,0.8417758285216268,0.15263691037400207,0.36043010699594114,0.5067432920716498
0.5798187255859375,0.842739241601606,0.1683421615983276,0.3492310696429618,0.4947571056811792
0.5954508781433105,0.8486487406272687,0.16563569566182434,0.34616773302980286,0.4749962090438425
