"Posisjonering til lasten er 62,5 grade fra UR10, Y: -140 X: -55"
"Kp_x:0.5, Kp_y:0.5, Kd_x:0.005, Kd_y:0.006, Ki_x: 0.006, Ki_x: 0.006, referance point 0.1, -0.7977911479915556"
Time,X,Y
0.0,0.1611260082206027,-0.6850981973467708
0.0329127311706543,0.23769983694933267,-0.6056321277058136
0.0675969123840332,0.3144814436002801,-0.5261655898321314
0.10210442543029785,0.3915789335970959,-0.4550661367452725
0.14018964767456055,0.4777863468190523,-0.3669685715530153
0.16942334175109863,0.5613489498687246,-0.2829490423249612
0.20656824111938477,0.624208710512853,-0.20869171307520917
0.24158716201782227,0.6683045379553619,-0.1555642600587478
0.2741248607635498,0.7045373561772897,-0.0950185418263858
0.31040287017822266,0.7391939458677695,-0.06436771021896392
0.34507322311401367,0.7694816056625403,-0.02706589401020243
0.3768932819366455,0.7974712898854082,0.024598984943198676
0.41016221046447754,0.8210651779339058,0.050455348685686685
0.44442319869995117,0.8411421680288679,0.0646911035492509
0.47921228408813477,0.8582864357883953,0.07449038471822078
0.5147433280944824,0.8662723324924589,0.07331275284381311
0.5482034683227539,0.8719309605338734,0.06838111768752564
0.582420825958252,0.8681366639282843,0.042165151430107906
0.6176013946533203,0.8674086288782045,0.023533446560631055
0.650965690612793,0.8642994685359886,0.012399626642306538
0.6852104663848877,0.8700392319949777,0.0008962825201868085
0.7199704647064209,0.8660817689357384,-0.023877712548721286
0.7538642883300781,0.8594227241223678,-0.04460665708424111
0.7877535820007324,0.8519214813872329,-0.06547497916231615
0.8216631412506104,0.8375056733778568,-0.09188528852206335
0.8553187847137451,0.818643381520022,-0.12542872014728557
0.8915038108825684,0.792927619755352,-0.1584285770631575
0.9255504608154297,0.767887307798212,-0.18736573572291354
0.9592835903167725,0.7452744971076223,-0.21402453776597602
0.994553804397583,0.7240215802058607,-0.23999369746135282
1.0282797813415527,0.6992709332131388,-0.2651191719573327
1.062072992324829,0.669809518087695,-0.297995897608471
1.0960187911987305,0.6389430182671629,-0.32840954025022695
1.131166696548462,0.6067394377509536,-0.36748701342085394
1.16363525390625,0.5743760621111744,-0.3994719653190373
1.1981043815612793,0.5367952400568831,-0.43434119429729534
1.2333085536956787,0.49968494349058434,-0.4641648070459218
1.2669968605041504,0.46641912956558856,-0.4974337113668064
1.3028063774108887,0.44110602326463627,-0.5227887050693439
1.335832118988037,0.40911345774339875,-0.5542604023410678
