"Constrain_x: [-640.0, 640.0, -0.8, 0.8], Constrain_y: [-1.2, 1.2, -0.3, -1.4], Posisjonering til lasten er 62,5 grade fra UR10, Y: -140 X: -55"
"Kp_x:0.5, Kp_y:0.5, Kd_x:0.1, Kd_y:0.003"
Time,X,Y
0.0009963512420654297,5.0,0.09999999999999987
0.03594017028808594,20.0,0.16999999999999993
0.06881523132324219,34.0,0.25
0.10272431373596191,45.0,0.32000000000000006
0.13663387298583984,55.0,0.3799999999999999
0.17054271697998047,63.0,0.45999999999999996
0.20644688606262207,70.0,0.52
0.22340106964111328,69.0,0.5700000000000001
0.24039006233215332,77.0,0.5799999999999998
0.2583432197570801,79.0,0.6399999999999999
0.2902231216430664,83.0,0.6399999999999999
0.32413220405578613,89.0,0.6499999999999999
0.35804128646850586,94.0,0.6299999999999999
0.3919856548309326,102.0,0.6199999999999999
0.422868013381958,109.0,0.5799999999999998
0.45677709579467773,117.0,0.5899999999999999
0.48972487449645996,124.0,0.54
0.5226016044616699,131.0,0.55
0.5575466156005859,134.0,0.49
0.5894370079040527,136.0,0.47
0.6233317852020264,136.0,0.41999999999999993
0.6572844982147217,135.0,0.3799999999999999
0.690152645111084,135.0,0.3699999999999999
0.7230656147003174,132.0,0.30000000000000004
0.7569742202758789,129.0,0.26
0.7909183502197266,124.0,0.21999999999999997
0.8227982521057129,116.0,0.19999999999999996
0.8567073345184326,107.0,0.15999999999999992
0.8916141986846924,96.0,0.1299999999999999
0.9255232810974121,85.0,0.08999999999999986
0.9594342708587646,74.0,0.040000000000000036
0.9933419227600098,60.0,0.030000000000000027
1.0282485485076904,46.0,-0.010000000000000009
1.063154935836792,28.0,-0.040000000000000036
1.096078634262085,11.0,-0.07000000000000006
1.1310112476348877,-7.0,-0.08000000000000007
1.1648828983306885,-26.0,-0.13000000000000012
1.1997954845428467,-44.0,-0.15000000000000013
1.2337327003479004,-64.0,-0.17000000000000015
1.2686057090759277,-83.0,-0.17999999999999994
1.3025150299072266,-100.0,-0.19999999999999996
1.3374571800231934,-121.0,-0.21999999999999997
1.3713672161102295,-139.0,-0.21999999999999997
1.404242992401123,-157.0,-0.24
1.4401471614837646,-173.0,-0.25
1.4561042785644531,-178.0,-0.26
1.473067045211792,-185.0,-0.26
1.4900140762329102,-193.0,-0.25
1.5239231586456299,-200.0,-0.26
1.5568366050720215,-211.0,-0.26
1.5897889137268066,-220.0,-0.26
1.6236977577209473,-228.0,-0.26
1.6566107273101807,-236.0,-0.25
1.690521240234375,-241.0,-0.25
1.7234315872192383,-243.0,-0.24
1.756343126296997,-243.0,-0.24
1.790252685546875,-242.0,-0.22999999999999998
1.8231661319732666,-240.0,-0.21999999999999997
1.8569490909576416,-237.0,-0.20999999999999996
1.8898608684539795,-234.0,-0.18999999999999995
1.9227733612060547,-230.0,-0.17999999999999994
1.9566824436187744,-224.0,-0.17000000000000015
1.9895939826965332,-216.0,-0.16000000000000014
2.0235042572021484,-208.0,-0.14000000000000012
2.05741286277771,-197.0,-0.13000000000000012
2.0903260707855225,-186.0,-0.1100000000000001
2.1242446899414062,-177.0,-0.10000000000000009
2.1591780185699463,-167.0,-0.08000000000000007
2.1930503845214844,-159.0,-0.08000000000000007
2.2279577255249023,-151.0,-0.06000000000000005
2.260868549346924,-141.0,-0.050000000000000044
2.2967727184295654,-132.0,-0.030000000000000027
2.3306820392608643,-119.0,-0.020000000000000018
2.365588903427124,-108.0,0.0
2.3994994163513184,-97.0,0.010000000000000009
2.4324100017547607,-87.0,0.020000000000000018
2.4673171043395996,-79.0,0.030000000000000027
2.5012269020080566,-71.0,0.040000000000000036
2.535135269165039,-64.0,0.050000000000000044
2.569044589996338,-55.0,0.06000000000000005
2.6029865741729736,-46.0,0.07000000000000006
2.6378962993621826,-37.0,0.07999999999999985
2.671804904937744,-28.0,0.08999999999999986
2.6897215843200684,-27.0,0.08999999999999986
2.7066760063171387,-22.0,0.08999999999999986
2.722808599472046,-20.0,0.09999999999999987
2.756542921066284,-13.0,0.09999999999999987
2.789472818374634,-14.0,0.10999999999999988
2.8233649730682373,-8.0,0.11999999999999988
2.856218099594116,2.0,0.11999999999999988
2.8895397186279297,7.0,0.10999999999999988
2.923466205596924,12.0,0.11999999999999988
2.956342935562134,17.0,0.11999999999999988
2.9896092414855957,21.0,0.11999999999999988
3.0231645107269287,21.0,0.11999999999999988
3.0562081336975098,23.0,0.1299999999999999
3.0899853706359863,24.0,0.11999999999999988
3.1229054927825928,24.0,0.11999999999999988
3.1558094024658203,26.0,0.11999999999999988
3.190716028213501,27.0,0.11999999999999988
3.223628282546997,27.0,0.11999999999999988
3.2575392723083496,27.0,0.11999999999999988
3.2904505729675293,26.0,0.09999999999999987
3.324359178543091,23.0,0.10999999999999988
3.3582682609558105,21.0,0.09999999999999987
3.3931756019592285,18.0,0.09999999999999987
3.426086664199829,16.0,0.08999999999999986
3.4600155353546143,14.0,0.08999999999999986
3.493905782699585,11.0,0.08999999999999986
3.5288119316101074,8.0,0.07999999999999985
3.5627212524414062,3.0,0.07999999999999985
3.596630811691284,-2.0,0.06000000000000005
3.631537675857544,-7.0,0.06000000000000005
3.6654465198516846,-11.0,0.06000000000000005
3.700352907180786,-17.0,0.06000000000000005
3.7342629432678223,-20.0,0.06000000000000005
3.7691690921783447,-25.0,0.040000000000000036
3.8020811080932617,-29.0,0.040000000000000036
3.8369882106781006,-35.0,0.040000000000000036
3.8709030151367188,-41.0,0.030000000000000027
3.905402898788452,-46.0,0.030000000000000027
3.9403107166290283,-51.0,0.020000000000000018
3.9563207626342773,-53.0,0.020000000000000018
3.9742202758789062,-55.0,0.020000000000000018
3.9901773929595947,-57.0,0.010000000000000009
4.023087978363037,-61.0,0.010000000000000009
4.056997537612915,-64.0,0.010000000000000009
4.089909076690674,-68.0,0.010000000000000009
4.123019456863403,-74.0,0.0
4.156730651855469,-77.0,0.0
4.189693927764893,-81.0,0.0
4.2235517501831055,-84.0,0.0
4.256463527679443,-85.0,0.0
4.2943620681762695,-86.0,-0.010000000000000009
4.32328462600708,-89.0,-0.010000000000000009
4.357194185256958,-90.0,-0.010000000000000009
4.390105724334717,-93.0,-0.020000000000000018
4.4250147342681885,-95.0,-0.020000000000000018
4.455929756164551,-96.0,-0.010000000000000009
4.489839553833008,-95.0,-0.020000000000000018
4.5237486362457275,-96.0,-0.020000000000000018
4.55765962600708,-93.0,-0.010000000000000009
4.5915679931640625,-92.0,-0.020000000000000018
4.626473665237427,-92.0,-0.020000000000000018
4.659385681152344,-88.0,-0.020000000000000018
4.69329571723938,-89.0,-0.020000000000000018
4.728201627731323,-88.0,-0.010000000000000009
4.762110948562622,-85.0,-0.010000000000000009
4.798014879226685,-83.0,0.0
4.830926895141602,-79.0,-0.010000000000000009
4.864837169647217,-77.0,-0.010000000000000009
4.89974308013916,-74.0,-0.010000000000000009
4.933379173278809,-72.0,-0.010000000000000009
4.967289209365845,-69.0,-0.010000000000000009
5.001198053359985,-67.0,0.0
5.036104917526245,-63.0,0.0
5.070014715194702,-60.0,-0.010000000000000009
5.103923320770264,-57.0,0.0
5.13883113861084,-54.0,-0.010000000000000009
5.1737377643585205,-50.0,0.010000000000000009
5.190690994262695,-50.0,0.0
5.223603248596191,-48.0,0.010000000000000009
5.256520748138428,-46.0,0.010000000000000009
5.290425539016724,-45.0,0.020000000000000018
5.324333906173706,-41.0,0.020000000000000018
5.358242988586426,-38.0,0.020000000000000018
5.391155958175659,-36.0,0.020000000000000018
5.423198223114014,-34.0,0.020000000000000018
5.456979036331177,-31.0,0.020000000000000018
5.4898927211761475,-30.0,0.020000000000000018
5.522802829742432,-29.0,0.020000000000000018
5.556712627410889,-27.0,0.030000000000000027
5.590625524520874,-27.0,0.040000000000000036
5.6235668659210205,-25.0,0.040000000000000036
5.65661358833313,-23.0,0.030000000000000027
5.690354347229004,-21.0,0.040000000000000036
5.72426438331604,-21.0,0.030000000000000027
5.75717568397522,-21.0,0.030000000000000027
5.794079065322876,-23.0,0.040000000000000036
5.824994802474976,-23.0,0.040000000000000036
5.858904838562012,-24.0,0.040000000000000036
5.892813205718994,-21.0,0.050000000000000044
5.926722526550293,-20.0,0.040000000000000036
5.960815191268921,-21.0,0.040000000000000036
5.994724750518799,-22.0,0.040000000000000036
6.0296311378479,-22.0,0.040000000000000036
6.06354832649231,-24.0,0.040000000000000036
6.098447322845459,-26.0,0.050000000000000044
6.132358074188232,-27.0,0.050000000000000044
6.166265249252319,-28.0,0.050000000000000044
6.2012059688568115,-29.0,0.040000000000000036
6.235081434249878,-29.0,0.040000000000000036
6.268991231918335,-31.0,0.040000000000000036
6.303898572921753,-34.0,0.030000000000000027
6.337806701660156,-36.0,0.040000000000000036
6.373710870742798,-38.0,0.030000000000000027
6.390665292739868,-39.0,0.030000000000000027
6.4076197147369385,-40.0,0.030000000000000027
6.423577785491943,-41.0,0.030000000000000027
6.4415318965911865,-42.0,0.030000000000000027
6.456676006317139,-42.0,0.040000000000000036
6.490476369857788,-44.0,0.030000000000000027
6.523388147354126,-44.0,0.030000000000000027
6.557297229766846,-46.0,0.030000000000000027
6.589211702346802,-48.0,0.030000000000000027
6.624151706695557,-50.0,0.030000000000000027
6.656033277511597,-53.0,0.030000000000000027
6.690034627914429,-54.0,0.030000000000000027
6.723851919174194,-55.0,0.030000000000000027
6.756771564483643,-55.0,0.030000000000000027
6.790672779083252,-56.0,0.030000000000000027
6.823585271835327,-58.0,0.020000000000000018
6.855499982833862,-59.0,0.020000000000000018
6.891403675079346,-60.0,0.040000000000000036
6.924315690994263,-62.0,0.030000000000000027
6.956230401992798,-62.0,0.040000000000000036
6.990224361419678,-62.0,0.030000000000000027
7.02371883392334,-62.0,0.030000000000000027
7.0586254596710205,-62.0,0.020000000000000018
7.093532562255859,-62.0,0.020000000000000018
7.127479314804077,-63.0,0.020000000000000018
7.160353422164917,-63.0,0.020000000000000018
7.194262504577637,-64.0,0.020000000000000018
7.228172540664673,-64.0,0.030000000000000027
7.264077425003052,-63.0,0.020000000000000018
7.296987533569336,-61.0,0.030000000000000027
7.332891941070557,-60.0,0.010000000000000009
7.367799282073975,-60.0,0.020000000000000018
7.4007110595703125,-57.0,0.020000000000000018
7.4346535205841064,-58.0,0.020000000000000018
7.468529939651489,-60.0,0.020000000000000018
7.502851247787476,-58.0,0.020000000000000018
7.537757158279419,-57.0,0.030000000000000027
7.571666717529297,-56.0,0.020000000000000018
7.605575799942017,-54.0,0.020000000000000018
7.639485120773315,-53.0,0.010000000000000009
7.674392461776733,-52.0,0.020000000000000018
7.690349340438843,-53.0,0.010000000000000009
7.724259376525879,-52.0,0.020000000000000018
7.7571704387664795,-51.0,0.020000000000000018
