"Constrain_x: [-640.0, 640.0, -0.8, 0.8], Constrain_y: [-1.5, 1.5, -0.3, -1.4], Posisjonering til lasten er 62,5 grade fra UR10, Y: -140 X: -55"
"Kp_x:0.5, Kp_y:0.8, Kd_x:0.1, Kd_y:0.05"
Time,X,Y
0.0,-7.0,-0.6774000787734986
0.038001060485839844,28.0,-0.6974000787734986
0.06919693946838379,52.0,-0.7274000787734985
0.10448002815246582,87.0,-0.7374000787734986
0.13658976554870605,124.0,-0.7374000787734986
0.17193603515625,161.0,-0.7274000787734985
0.2058427333831787,190.0,-0.7174000787734985
0.23971843719482422,213.0,-0.6974000787734986
0.27362656593322754,247.0,-0.6874000787734986
0.3076052665710449,271.0,-0.6774000787734986
0.3418996334075928,281.0,-0.6474000787734986
0.3761467933654785,292.0,-0.6174000787734986
0.41073083877563477,299.0,-0.5974000787734985
0.44505882263183594,301.0,-0.5674000787734986
0.4798464775085449,293.0,-0.5274000787734986
0.49635839462280273,292.0,-0.49740007877349857
0.5135619640350342,292.0,-0.49740007877349857
0.529512882232666,289.0,-0.46740007877349854
0.5630428791046143,283.0,-0.4374000787734986
0.5817685127258301,278.0,-0.4374000787734986
0.5964057445526123,275.0,-0.4074000787734986
0.6307456493377686,267.0,-0.36740007877349856
0.6640312671661377,258.0,-0.33740007877349854
0.69637131690979,244.0,-0.2974000787734985
0.7300775051116943,231.0,-0.2574000787734987
0.7640151977539062,219.0,-0.22740007877349866
0.7974772453308105,205.0,-0.19740007877349863
0.8297796249389648,192.0,-0.1574000787734986
0.8640713691711426,177.0,-0.12740007877349857
0.8964519500732422,163.0,-0.09740007877349854
0.9294073581695557,149.0,-0.07740007877349853
0.9633164405822754,135.0,-0.03740007877349849
0.9964559078216553,121.0,-0.007400078773498686
1.0294699668884277,106.0,0.02259992122650134
1.0637288093566895,92.0,0.03259992122650135
1.0975334644317627,78.0,0.05259992122650137
1.129988670349121,66.0,0.07259992122650138
1.1653335094451904,53.0,0.07259992122650138
1.1984689235687256,40.0,0.0925999212265014
1.2333755493164062,26.0,0.10259992122650141
1.2672851085662842,14.0,0.12259992122650143
1.3012306690216064,2.0,0.12259992122650143
1.3360710144042969,-11.0,0.13259992122650144
1.3704760074615479,-24.0,0.13259992122650144
1.4043059349060059,-36.0,0.13259992122650144
1.4393830299377441,-48.0,0.13259992122650144
1.4728786945343018,-59.0,0.11259992122650142
1.5072531700134277,-70.0,0.11259992122650142
1.5408880710601807,-81.0,0.10259992122650141
1.5756304264068604,-91.0,0.10259992122650141
1.6097500324249268,-102.0,0.0825999212265014
