"Posisjonering til lasten er 62,5 grade fra UR10, Y: -140 X: -55"
"Kp_x:0.5, Kp_y:0.5, Kd_x:0.01, Kd_y:0.01, Ki_x: 0.006, Ki_x: 0.006, referance point 0.0276, -0.8846"
Time,X,Y,AngleX,AngleY,End_effector_X,End_effector_Y
0.010990142822265625,0.11334748496098808,-0.713210344641094,0.07082063657895021,0.14321478970695434,0.021484578182920863,-0.8984158529339351
0.027790069580078125,0.1444073110426102,-0.6721464850281006,0.09679582779130536,0.17787612481865273,0.06868809518523031,-0.802236512034157
0.04538774490356445,0.17843803996120622,-0.6308962101908722,0.12534050001555436,0.2129146327247685,0.08360591614079561,-0.7824754432378732
0.06298422813415527,0.2099563822312008,-0.5903095364469211,0.15152733971259896,0.24831385819404928,0.10121496753465963,-0.7630164529254216
0.07794332504272461,0.24482744316205557,-0.5507435879584952,0.1801688018393086,0.2818761008334718,0.11446716844256363,-0.7454308229977042
0.09540128707885742,0.28110960309278427,-0.5038163022182638,0.2080580332616218,0.31905300210684706,0.13755654368655876,-0.719514268742151
0.09930896759033203,0.31306512456911795,-0.47072253741380643,0.23016280416679652,0.3420813543239314,0.159713075256417,-0.691118933540008
0.11537337303161621,0.348807551064462,-0.43334019754791947,0.2534566273672857,0.3666567976306556,0.18043979362250212,-0.6696443761450191
0.14677929878234863,0.38172130828874684,-0.3965669841506679,0.2733397354925207,0.38979513704034197,0.2042190641765351,-0.6451771021238064
0.16240549087524414,0.41453620057152984,-0.3597819331453319,0.2922566238806193,0.41164781766723396,0.22697652789159142,-0.6197731247604951
0.18156147003173828,0.44411099467065634,-0.32111193074429745,0.30735373128728427,0.43475216843425757,0.24968989511988918,-0.5961290083821573
0.19744277000427246,0.4785604681916287,-0.2757933430375803,0.31974917063153563,0.45754058635610506,0.2784736842104045,-0.564233792798025
0.21420049667358398,0.5039192564364143,-0.24465336370805146,0.33135920298708516,0.47444347078991583,0.29735393117288966,-0.5390858877325182
0.23125839233398438,0.5313452906800714,-0.20749538494711206,0.3434116047396043,0.49622882134390023,0.3179367050198233,-0.5169426708037456
0.24727630615234375,0.5530259385247686,-0.17535962381833858,0.34956099126120743,0.5131965549075324,0.3395432418551598,-0.49240694629186454
0.26290225982666016,0.5808297867729016,-0.1450376659502195,0.3594777197101417,0.5277487232577474,0.35934848434191813,-0.46804154647689505
0.2789292335510254,0.6081069215442299,-0.11714035367315412,0.3698212361900204,0.5402855545092545,0.37945498322749405,-0.4470491871999345
0.29451942443847656,0.6344934465473444,-0.08768307696902056,0.379328192484361,0.5542111988500713,0.40143986867433556,-0.4257574230130512
0.3101029396057129,0.6565234842145201,-0.044816671401281316,0.37798336339150845,0.5744136083430811,0.431417193503244,-0.3994379745562273
0.32573676109313965,0.677945128336267,-0.014150666923273936,0.3827955366987834,0.5904708902756914,0.44575330322180495,-0.3748470430941282
0.3421027660369873,0.6985473701344606,0.007694058764583622,0.3870288731380753,0.5982234975562754,0.46404869399976173,-0.3523273797713175
0.3580911159515381,0.7158250797612858,0.029743230639554863,0.38829983028659554,0.6060409424530152,0.48271573940373397,-0.33447133535498036
0.3733501434326172,0.7357415281300921,0.029263648778577345,0.39242662093010805,0.5905034890317803,0.4980944615616566,-0.3103865653320931
0.3890054225921631,0.7564376393034553,0.03691705810434498,0.397769422280173,0.5825845384245572,0.5148595104675288,-0.3036582687000776
0.4202139377593994,0.7827548687242898,0.06145232223626751,0.4088873510311163,0.5911841752852558,0.5305232754405109,-0.2952423281570602
0.438417911529541,0.7860625189646169,0.07983855390131123,0.3995705070237618,0.5930650400209363,0.5531133199769116,-0.27338787892483146
