"Posisjonering til lasten er 62,5 grade fra UR10, Y: -140 X: -55"
"Kp_x:0.5, Kp_y:0.5, Kd_x:0.006, Kd_y:0.006, Ki_x: 0.005, Ki_x: 0.005, referance point 0.0276, -0.8846"
Time,X,Y,AngleX,AngleY,End_effector_X,End_effector_Y
0.0,0.16363123546648778,-0.6968351264238515,0.09154891921135576,0.12714177875725508,0.10648847516768557,-0.7750408578203842
0.040841102600097656,0.23778900227333732,-0.6127450186014611,0.14198282123073563,0.1846633837279072,0.13150570628193076,-0.7504248504097376
0.07475018501281738,0.3101273493183916,-0.5277832443472441,0.1913603161002171,0.24315613182692747,0.1495189794601181,-0.7313596032045704
0.09488105773925781,0.39006893373774043,-0.43093890978932153,0.23968939291124464,0.30401857170849916,0.184146438557737,-0.6863906068429895
0.14174795150756836,0.46633255109011196,-0.35495629320052324,0.27893201272385365,0.34517385493915975,0.19915295356439966,-0.6721759382972508
0.17299127578735352,0.5322725253978828,-0.27933357803976244,0.3079985799568274,0.380622206171066,0.20978216347128553,-0.6583497627976449
0.20472335815429688,0.5929780689375195,-0.2145131014655507,0.3347780662778076,0.41130880038577655,0.22422606212906349,-0.6416075965862779
0.2465672492980957,0.6434284856749793,-0.17281358145811265,0.3569445287133617,0.42637458708024845,0.23049047898020447,-0.643650593630833
0.2721529006958008,0.6941135728172781,-0.116491410555702,0.3765907842226156,0.4498582423060701,0.24247176526132524,-0.6267295604298113
0.3038594722747803,0.7417064055679778,-0.08072580024902798,0.4000909331138044,0.4635044612364462,0.25569919516025763,-0.6215764815458513
0.3497188091278076,0.7829141422777112,-0.03323829064046069,0.4204865951796781,0.48791404590232684,0.26112474891190945,-0.6141260322201112
0.37329697608947754,0.8189698112579455,0.010308502363653549,0.43717172253828157,0.5096243360104015,0.2715200833042046,-0.5991744781325707
0.4050323963165283,0.8275184764970664,0.02685472447939863,0.4313717543613536,0.5084775511386345,0.2604766718439196,-0.6084362360920654
0.4519155025482178,0.8612911511009071,0.062370189809323406,0.4477417698718408,0.5255200064326816,0.26657051789641706,-0.6047979692817789
0.4831421375274658,0.9003242836369758,0.09540958605047345,0.46838414276516577,0.5398989025051119,0.28257415691787213,-0.594609170130297
0.5148894786834717,0.9165699901319648,0.0997769396524788,0.4759223426618569,0.5360277458186553,0.2822787823065898,-0.6031575497231378
0.5463759899139404,0.9240663938314015,0.1014789012891597,0.4761619543060796,0.5305276861127678,0.27772931673434154,-0.6088393220912511
0.5773715972900391,0.9235621302245718,0.09887610274268954,0.46957898135862247,0.5216411686174273,0.2717474355620678,-0.6138368149915177
0.6091108322143555,0.9208871465324474,0.08666692811689458,0.462873779333249,0.5076004774895019,0.26793466065007204,-0.6229402673773422
0.6559746265411377,0.9079348815372383,0.06740606344078126,0.44922565122589214,0.4891628533906986,0.2608938344284163,-0.6325285973185643
0.6872179508209229,0.8929311123404913,0.04347697223212499,0.43637875055430053,0.4691483138437584,0.25298684588500914,-0.645018569097297
0.718888521194458,0.8649147916041745,0.018252328573263976,0.4146581997973106,0.44973139162733977,0.23864210933433638,-0.655389459798795
0.7501659393310547,0.807846697868389,-0.034656856272306635,0.37330681248856695,0.41200281823166995,0.20988538439356713,-0.6804870916574923
0.7923693656921387,0.7852330081735561,-0.05795793670215976,0.35759973571737647,0.396497755575045,0.2100008593715576,-0.6821584727840583
0.8220376968383789,0.7561016121786843,-0.09489677347450498,0.3389051165481707,0.372345459652369,0.2006268834256421,-0.6966698712278844
0.8632371425628662,0.7235033135347282,-0.14704861811253056,0.3213798611336677,0.3411350752609153,0.19053309547743136,-0.7167549251117178
0.8925127983093262,0.6842287261839329,-0.18787064921930685,0.29625353398081083,0.3153876047231964,0.17392163957325563,-0.7303456565823934
0.9211478233337402,0.642367871443335,-0.247724476081632,0.27250821235901457,0.2804958232763326,0.1606973999709782,-0.7519902781446277
0.9523906707763672,0.5944337820036025,-0.2962645012415903,0.24366277233973105,0.25326723890691727,0.1461223044136121,-0.7628921643847792
0.9997048377990723,0.5462682547895396,-0.3504580980371186,0.21602730038571258,0.22340026909309793,0.13584036231956975,-0.7697682815956847
1.0309560298919678,0.4952986242395324,-0.40445831437675783,0.18795170343423678,0.19570821490840595,0.11909933398546392,-0.7862974136277782
1.0622291564941406,0.4454674349439177,-0.45983771998255657,0.15985284476087408,0.1652830074854246,0.10350505102395313,-0.8037121169518591
1.0938997268676758,0.38680669780043353,-0.5125544186606623,0.12595543700386416,0.13639136285610326,0.0850884295639841,-0.8174011573066087
1.1251795291900635,0.3289773395556279,-0.5799635540902953,0.09555464431620526,0.10079949075453887,0.07036319139013453,-0.8373963030954149
1.1564216613769531,0.27425388934463063,-0.6368424135312583,0.06601975296430915,0.07087340372136688,0.056544081290255906,-0.8512672928656341
1.2037415504455566,0.2260217317628474,-0.7006491055241312,0.04150028297534216,0.03686337971397966,0.04995141761694755,-0.8624618573502276
1.2350232601165771,0.16705438664565908,-0.7633245375250687,0.01213315268191747,0.00640779470400514,0.031402800288525816,-0.8802396663603564
1.266263484954834,0.1178481771446204,-0.8203770498256353,-0.013497006201812739,-0.023550594634215022,0.017871479328477463,-0.8962880711036143
1.308485507965088,0.06356441486316869,-0.8789884206453067,-0.042970609560930274,-0.05470640584744202,0.00642239877515819,-0.9085465290202608
1.3428595066070557,0.011011134846101243,-0.9364969853431984,-0.07042659839856237,-0.08450783360025836,-0.007827630494020965,-0.9237692316587656
1.376767873764038,-0.047338672546584915,-0.9918360529535433,-0.09974623539631834,-0.10996146021995046,-0.02391753395054457,-0.9360289591485403
1.4041011333465576,-0.08938954467591108,-1.0459988808188672,-0.1198551047408365,-0.13721251445896676,-0.03275072565078992,-0.9520550236096853
1.43538236618042,-0.1397868003899897,-1.1020044477620743,-0.1455957577599508,-0.1659653762410093,-0.045890078994913985,-0.9668793900823032
1.4822115898132324,-0.17785721462131937,-1.149486938227152,-0.16297457824435232,-0.18876935742631173,-0.052126094088293204,-0.9754282970843263
1.513923168182373,-0.22831591152387748,-1.200745879566105,-0.18788028657232256,-0.21286272065527725,-0.06123219958820987,-0.9829242620603011
1.5451650619506836,-0.2741782299874648,-1.2534742856065733,-0.21133103538256873,-0.24025603412205818,-0.07574497650379389,-1.0005434740287185
1.5764074325561523,-0.3124289823252128,-1.3003763688477523,-0.23040719430974277,-0.2642947735478743,-0.08462787722932437,-1.013034634368438
1.6081454753875732,-0.34756839974495857,-1.3387772368955715,-0.2470000726574705,-0.2830068512644766,-0.0910438154264669,-1.0193708068548473
1.6394262313842773,-0.38519681765589636,-1.382766811519185,-0.2634295427253641,-0.3024433689888232,-0.09919950123766318,-1.0289701334390202
1.670668363571167,-0.41096013336625437,-1.4098445684748084,-0.2739796760912378,-0.31272295362128394,-0.10251839302620926,-1.031214983391171
1.7180290222167969,-0.4364086907621325,-1.4360886127251962,-0.28461127791031704,-0.32305098650740893,-0.10447254764970058,-1.0318921647563353
