"Constrain_x: [-640.0, 640.0, -0.8, 0.8], Constrain_y: [-1.5, 1.5, -0.3, -1.4], "
"Kp_x:0.5, Kp_y:0, Kd_x:0.1, Kd_y:0"
Time,X,Y
0.0009968280792236328,-27.0,-0.22360002994537354
0.03418397903442383,12.0,-0.20740003585815425
0.06769609451293945,53.0,-0.22420003414154066
0.10142707824707031,88.0,-0.20960004329681392
0.13533735275268555,123.0,-0.2090000152587892
0.1672508716583252,161.0,-0.21200003623962416
0.20116043090820312,193.0,-0.20760004520416264
0.23468947410583496,227.0,-0.20920002460479736
0.26879453659057617,257.0,-0.21020004749298105
0.30227088928222656,284.0,-0.20680003166198735
0.3354806900024414,308.0,-0.20280001163482675
0.3699953556060791,330.0,-0.20260004997253422
0.40459752082824707,349.0,-0.1963999986648559
0.4389488697052002,367.0,-0.19080004692077646
0.47431468963623047,383.0,-0.1844000101089478
0.5070919990539551,399.0,-0.18480002880096436
0.5426957607269287,405.0,-0.18340001106262216
0.5760440826416016,412.0,-0.17720003128051753
0.610407829284668,417.0,-0.169000005722046
0.6445083618164062,419.0,-0.16800000667572035
0.6786649227142334,419.0,-0.16220002174377446
0.7130980491638184,415.0,-0.15780003070831294
0.7513546943664551,410.0,-0.15799999237060547
0.7665505409240723,407.0,-0.1476000070571899
0.7815475463867188,404.0,-0.14680001735687265
0.8163540363311768,391.0,-0.1466000318527223
0.8665866851806641,379.0,-0.13259999752044682
0.8785545825958252,373.0,-0.13619999885559086
0.8895268440246582,365.0,-0.13199999332427992
0.9184830188751221,352.0,-0.12379999160766597
0.9335727691650391,344.0,-0.12660002708435059
0.9666571617126465,327.0,-0.12060000896453871
0.999769926071167,306.0,-0.11520001888275155
1.0337209701538086,289.0,-0.11400001049041752
1.066800832748413,263.0,-0.10780000686645508
1.1008071899414062,239.0,-0.10399999618530287
1.1344952583312988,215.0,-0.10480000972747816
1.167407512664795,189.0,-0.10200002193450941
1.2013165950775146,165.0,-0.09580001831054696
1.234208583831787,137.0,-0.09600000381469731
1.2675912380218506,112.0,-0.08340003490448011
1.300419569015503,90.0,-0.09300000667572017
1.334038257598877,63.0,-0.09080002307891855
1.3678476810455322,39.0,-0.10300002098083505
1.400526523590088,16.0,-0.10160000324249263
1.434377670288086,-6.0,-0.09280002117156982
1.4668591022491455,-29.0,-0.10200002193450941
1.501462697982788,-52.0,-0.10020000934600826
1.5347809791564941,-71.0,-0.10700001716613783
1.5690901279449463,-91.0,-0.11240000724792476
1.6034314632415771,-111.0,-0.11920001506805433
1.6375293731689453,-128.0,-0.12100002765655526
1.6723222732543945,-142.0,-0.12180001735687251
1.7060706615447998,-159.0,-0.12260003089904781
1.7408196926116943,-173.0,-0.1282000064849853
1.7751429080963135,-183.0,-0.14400000572204585
1.8093059062957764,-193.0,-0.14680001735687265
1.8431870937347412,-203.0,-0.1496000051498414
1.8778884410858154,-212.0,-0.15759999752044673
1.9120805263519287,-219.0,-0.16340000629425044
1.9480814933776855,-225.0,-0.1728000164031982
1.9839510917663574,-229.0,-0.17580001354217534
2.017860174179077,-231.0,-0.18100004196166997
2.05621337890625,-232.0,-0.1826000213623047
2.0671846866607666,-231.0,-0.18940002918243404
2.082514762878418,-231.0,-0.19000003337860116
2.1179041862487793,-229.0,-0.19660003185272212
2.1338613033294678,-227.0,-0.20020003318786617
2.1528120040893555,-225.0,-0.1976000547409058
2.1677753925323486,-224.0,-0.20540003776550297
2.2006821632385254,-219.0,-0.20199999809265146
2.235588788986206,-210.0,-0.20680003166198735
2.276914358139038,-203.0,-0.21280000209808358
2.290876626968384,-198.0,-0.21160001754760738
2.3008511066436768,-192.0,-0.2047999858856202
2.3343021869659424,-182.0,-0.22280004024505629
2.3676681518554688,-171.0,-0.22060003280639662
2.4004664421081543,-156.0,-0.22420003414154066
2.433319568634033,-146.0,-0.21960003376007076
2.467815399169922,-135.0,-0.22040004730224605
2.500109910964966,-121.0,-0.22360002994537354
