"Constrain_x: [-640.0, 640.0, -0.8, 0.8], Constrain_y: [-1.5, 1.5, -0.3, -1.4], Posisjonering til lasten er 62,5 grade fra UR10, Y: -140 X: -55"
"Kp_x:0.5, Kp_y:0.5, Kd_x:0.1, Kd_y:0.1"
Time,X,Y
2.682738780975342,-518.0,-0.7234000444412232
2.716695547103882,-497.0,-0.7154000520706177
2.7510898113250732,-473.0,-0.7018000483512878
2.784850835800171,-430.0,-0.6724000334739686
2.8204598426818848,-386.0,-0.6390000343322755
2.85306453704834,-341.0,-0.6076000332832336
2.8877134323120117,-292.0,-0.5652000427246094
2.9219541549682617,-252.0,-0.5252000451087953
2.9564266204833984,-217.0,-0.4850000381469727
2.994401216506958,-179.0,-0.4338000178337098
3.0140743255615234,-159.0,-0.3776000261306762
3.0250322818756104,-143.0,-0.38320002555847177
3.0592117309570312,-108.0,-0.34700000286102295
3.093412160873413,-77.0,-0.2850000143051148
3.127413034439087,-50.0,-0.2305999994277954
3.1627490520477295,-28.0,-0.1748000144958497
3.1976583003997803,-6.0,-0.13440001010894775
3.215575695037842,-8.0,-0.059599995613098145
3.2474887371063232,11.0,-0.008000063896179244
3.279402494430542,35.0,0.015799975395202503
3.3131561279296875,47.0,0.0655999898910522
3.3473100662231445,60.0,0.09240002632141109
3.380713939666748,70.0,0.14100000858306871
3.413038730621338,82.0,0.16640000343322758
3.4467718601226807,88.0,0.2134000062942505
3.4804041385650635,95.0,0.18699996471405034
3.513009548187256,102.0,0.2282000064849854
3.5470807552337646,107.0,0.26119999885559086
3.579786539077759,112.0,0.2922000169754029
3.6131114959716797,116.0,0.28660001754760733
3.646868944168091,118.0,0.30439999103546134
3.6801655292510986,120.0,0.2996000051498413
3.7134199142456055,121.0,0.31560001373291
3.749490737915039,120.0,0.30720000267028813
3.781371593475342,120.0,0.31059997081756596
3.8162777423858643,119.0,0.3024000167846679
3.8481929302215576,117.0,0.2723999977111815
3.88310170173645,113.0,0.2766000032424927
3.9196019172668457,111.0,0.24900000095367436
3.9658782482147217,106.0,0.23139998912811266
3.98366379737854,101.0,0.20260000228881836
4.018038272857666,95.0,0.19760000705718994
4.052405834197998,89.0,0.14819998741149898
4.086717128753662,82.0,0.1378000020980834
4.121096611022949,73.0,0.10139999389648424
4.155431270599365,65.0,0.0594000101089478
4.190042734146118,54.0,0.03800001144409171
4.223668336868286,44.0,-0.010600018501281783
4.259000539779663,32.0,-0.047799992561340376
4.292176008224487,20.0,-0.0756000280380249
4.327520132064819,6.0,-0.11679999828338627
4.361429452896118,-6.0,-0.1606000185012817
4.3963353633880615,-20.0,-0.19840004444122328
4.4302451610565186,-36.0,-0.2350000381469728
4.4466235637664795,-41.0,-0.2783999919891358
4.480434417724609,-57.0,-0.3128000259399415
4.513529062271118,-73.0,-0.3420000314712526
4.553354740142822,-90.0,-0.36920003890991215
4.583944082260132,-106.0,-0.40920003652572634
4.61405348777771,-123.0,-0.43820003271102914
