"Posisjonering til lasten er 62,5 grade fra UR10, Y: -140 X: -55"
"Kp_x:0.55, Kp_y:0.55, Kd_x:0.007, Kd_y:0.007, Ki_x: 0.006, Ki_x: 0.006"
Time,X,Y
0.0,0.10688690841197968,-0.7805999364852907
0.03413248062133789,0.17744370698928832,-0.7487999048233034
0.06804037094116211,0.22888111174106598,-0.6797998991012575
0.10294675827026367,0.29113045930862425,-0.6277999725341799
0.13785314559936523,0.34751864671707156,-0.5729999389648439
0.1717972755432129,0.39869229793548583,-0.5311999168395998
0.2056715488433838,0.45018826723098754,-0.486199959754944
0.23958206176757812,0.4927199900150299,-0.45119987392425553
0.27349114418029785,0.5328217625617981,-0.4193999614715578
0.3073999881744385,0.5846091985702515,-0.36359988117218034
0.3443009853363037,0.6309334754943847,-0.31259988212585466
0.37621593475341797,0.6641716837882996,-0.2861999120712282
0.41112208366394043,0.6948498606681823,-0.25159989261627214
0.44503259658813477,0.7214142799377441,-0.22139988803863542
0.46098923683166504,0.7262631773948669,-0.23379991912841813
0.4789412021636963,0.7341070890426635,-0.23779986763000505
0.49593114852905273,0.7721514940261841,-0.16279981994628923
0.5288419723510742,0.7669409990310669,-0.1929999437332155
0.5616827011108398,0.781816053390503,-0.17099998855590837
0.5955939292907715,0.7964232325553894,-0.1583998050689699
0.6285433769226074,0.8136530637741088,-0.13119982147216813
0.6624486446380615,0.8181984663009644,-0.14439986610412614
0.6943278312683105,0.8242965817451477,-0.1453997936248781
0.7292361259460449,0.8354226469993591,-0.11779998207092301
0.7621464729309082,0.8182870030403138,-0.16820000076293962
0.7950661182403564,0.8130594611167907,-0.1809999790191652
0.8289673328399658,0.8132726192474365,-0.18039987945556657
0.8628771305084229,0.8093023419380188,-0.18219993972778337
0.8948266506195068,0.8027340054512024,-0.19839988613128678
0.9297323226928711,0.7880954265594482,-0.22679994964599626
0.9616146087646484,0.7832383513450623,-0.22319994831085221
0.9945251941680908,0.7639951825141906,-0.26359985733032243
1.0284359455108643,0.7436844110488892,-0.2993999567031862
1.0625791549682617,0.7349725723266601,-0.30619989299774186
1.0971002578735352,0.7240372419357299,-0.3187999572753908
1.129974126815796,0.7053856492042542,-0.3439999666213991
1.1638836860656738,0.6959089994430542,-0.3533998575210573
1.1988012790679932,0.6804163098335266,-0.37119995021820085
1.233696699142456,0.6635251760482788,-0.393199905395508
1.2686033248901367,0.6417264103889465,-0.4292498674392702
1.3025131225585938,0.6197114706039428,-0.4591998901367189
1.3354246616363525,0.6097813487052918,-0.46379993820190446
1.370333194732666,0.5909406900405884,-0.4783998575210573
1.404242753982544,0.5755809426307679,-0.49939988517761247
1.43815016746521,0.5557532191276551,-0.5341999378204347
1.4730563163757324,0.5416834115982055,-0.5287998762130739
1.5069713592529297,0.5083250820636749,-0.583799942970276
1.5408751964569092,0.499455589056015,-0.5793999280929567
1.5747849941253662,0.48046310544013976,-0.5997999753952028
1.6099293231964111,0.4634340226650238,-0.6145999279022218
1.6458690166473389,0.44640061259269714,-0.6387998905181886
1.67877197265625,0.4372512102127075,-0.6535999622344972
1.6947031021118164,0.43078938126564026,-0.6591999378204347
1.729609489440918,0.41699581742286684,-0.6825998868942262
1.7475612163543701,0.41007445454597474,-0.6815999593734743
1.7635185718536377,0.39962278604507445,-0.7025999870300295
1.7954344749450684,0.3880194008350372,-0.7107999172210695
1.8303401470184326,0.36920809745788574,-0.7293999042510988
1.862290382385254,0.36246066689491274,-0.7285998907089235
1.8961644172668457,0.35332008004188536,-0.7375999536514284
1.929110050201416,0.3463684320449829,-0.737799867630005
1.9620261192321777,0.33302337527275083,-0.765199884414673
1.9948997497558594,0.3223530352115631,-0.7723998870849611
2.028808832168579,0.316554993391037,-0.7781998958587648
2.0617218017578125,0.3091733753681183,-0.7811999168395998
2.094637870788574,0.3006378710269928,-0.7897999134063722
2.128544330596924,0.29441542029380796,-0.7877999391555788
2.161454439163208,0.2863506436347961,-0.794599994659424
2.1953635215759277,0.2787845551967621,-0.8207999315261842
2.229308843612671,0.275424063205719,-0.815999969482422
2.262186288833618,0.2718870282173157,-0.8227999057769777
2.2971010208129883,0.26916972994804383,-0.825600012779236
2.331000566482544,0.26431347131729127,-0.8284000005722048
2.3639512062072754,0.2588950961828232,-0.8341998901367189
2.3978569507598877,0.25524460077285765,-0.8307999219894411
2.431732177734375,0.2549100488424301,-0.8325999822616579
2.4656410217285156,0.25104857981204987,-0.8417999591827394
2.500582456588745,0.25100621283054353,-0.8419998731613161
2.534456729888916,0.24659810364246368,-0.8427998867034914
2.5683658123016357,0.2446562558412552,-0.8417999591827394
2.6022756099700928,0.24017584323883057,-0.8429999198913576
2.638718605041504,0.23552798926830293,-0.8451999273300173
2.6726279258728027,0.23329910337924958,-0.8457999076843263
2.7055399417877197,0.23184385895729065,-0.8541998710632326
