"Posisjonering til lasten er 62,5 grade fra UR10, Y: -140 X: -55"
"Kp_x:0.5, Kp_y:0.5, Kd_x:0.005, Kd_y:0.006, Ki_x: 0.006, Ki_x: 0.006, referance point 0.1, -0.7977911479915556"
Time,X,Y,End_effector_X,End_effector_Y
0.0,0.16638874331502274,-0.7226209585022177,0.027827932228761974,-0.7882198411451405
0.033774375915527344,0.2547386675427158,-0.6454079674552224,0.14273410232688455,-0.7462198411451405
0.06807994842529297,0.3454447763885425,-0.5656486090191102,0.1802472330275095,-0.7071182652800119
0.10281586647033691,0.4261863647560713,-0.49719269293923346,0.2113132097734183,-0.6639106460983792
0.1380293369293213,0.5338951720157488,-0.40831647876176935,0.2816310771509518,-0.6309435685819211
0.18198537826538086,0.6481912451037589,-0.3026844435613151,0.37361035959391936,-0.5715330324603324
0.20493674278259277,0.7438714629817864,-0.20021407677838698,0.41766409496446416,-0.5223716702916231
0.23818397521972656,0.8065844511447977,-0.15897186446382006,0.4805829687381674,-0.45771633720288174
0.27429914474487305,0.8480382375409052,-0.1059358843002981,0.5058105009561658,-0.45661166106165085
0.3068521022796631,0.8959527818639106,-0.04627444578966511,0.5172063242777581,-0.4277013107932584
0.3412747383117676,0.9338209617315785,-0.016347184279717375,0.5430791829034017,-0.39428496231658333
0.37626099586486816,0.9630725911927822,0.018735266813528217,0.5589217158483393,-0.3831285068634753
0.41146397590637207,0.9882875008475169,0.062404842960076534,0.5705526774846316,-0.3632985366612413
0.4467298984527588,1.0213833779731836,0.0742815660504963,0.5809950866657461,-0.3396715320362717
0.48024916648864746,1.0286830168217327,0.10777762227641619,0.5954105928580052,-0.33711419266853154
0.5120565891265869,1.040596784091556,0.10786618882182542,0.5931989163172384,-0.31755217581611184
0.5468974113464355,1.0486655868851975,0.1010435715171687,0.608446977943375,-0.3264601522471877
0.5810799598693848,1.0611074951036623,0.07850631035776068,0.6101402343844539,-0.3311287254662689
0.6166496276855469,1.0351540055966049,0.07267295379182126,0.6181456185412819,-0.34859235511990744
0.650691032409668,1.026229712369548,0.04827928294578143,0.5916286075970055,-0.34975763812511984
0.6856944561004639,1.00628638545915,0.022362619669402672,0.5859208695852135,-0.3680090304614328
0.7178342342376709,0.9898707051490558,-0.0034181534688603743,0.5650997281811769,-0.38141519866699797
0.7516112327575684,0.9691833600221555,-0.023726601853793383,0.55517636702742,-0.3970860973755852
0.7877864837646484,0.9452966235640765,-0.04684025048277146,0.5389677840714465,-0.408198989486788
0.8208773136138916,0.9226621476356829,-0.072177843920668,0.5234746770030361,-0.4228130330270564
0.8547940254211426,0.8978827791992827,-0.10130017391043766,0.5085150810855973,-0.43704006746299984
0.8895711898803711,0.8640118762769338,-0.12986158869145392,0.49536763268948697,-0.4529124332752737
0.9241282939910889,0.8313637785050689,-0.16286602678981515,0.47528510339420965,-0.46822709342966584
0.9590880870819092,0.7935495146603301,-0.19229853428977634,0.4579978940483309,-0.48648865569135497
0.9924225807189941,0.7612683953607557,-0.2205503908930186,0.43707873586869694,-0.5012466466243125
1.028132438659668,0.7251121839851489,-0.2503874132939329,0.4186652657688026,-0.5178141199348227
1.0603296756744385,0.6921975555111655,-0.2832108584173273,0.3985502878795608,-0.5329242964760458
1.0955314636230469,0.6550664367471101,-0.3087779779240915,0.3806782301252352,-0.5510035927353987
1.1305043697357178,0.617954562549993,-0.3481758850792372,0.3625029418886141,-0.5615879360939541
1.164565086364746,0.5798912052390292,-0.3785111070566123,0.34366291712110136,-0.5837399512446932
1.198491096496582,0.5446958112585967,-0.41026836481591955,0.3238443506197711,-0.5972527385990706
1.2326915264129639,0.5083071125264798,-0.44098739546321347,0.30619938480969305,-0.6143475991717594
1.2686657905578613,0.4656164091524878,-0.4702094354948562,0.2850584729772598,-0.6304994727779272
1.2997467517852783,0.42249118434185734,-0.5103536351449701,0.2656799394336907,-0.6444467526362571
1.3349902629852295,0.3833219285562981,-0.5421567755078418,0.24007689103495142,-0.6679273107631616
1.3699560165405273,0.3438294356436889,-0.5747928446065834,0.22126175433381706,-0.6815759406349767
1.404073715209961,0.30307508766082836,-0.6096456987914907,0.20219984673025299,-0.6976474135749675
1.4383842945098877,0.2727523043537843,-0.6355503291227157,0.18193710209005495,-0.7147409557450454
1.4730803966522217,0.23857504085198483,-0.6682009966443695,0.16862833322655305,-0.7259601301113596
1.5071523189544678,0.20884535283217512,-0.6983336732496329,0.1480987754369124,-0.7453571059364194
1.5432114601135254,0.17674945176401163,-0.7260523948444972,0.13507410635038458,-0.7587515799465915
1.57692289352417,0.14117765954013778,-0.7549365272779418,0.1218083135897509,-0.7711604357193034
1.60921311378479,0.11111563781957573,-0.7848578964781001,0.10364898825180571,-0.7859563184697002
1.6447596549987793,0.07817485997750404,-0.8125095410778026,0.0881785824088868,-0.8013628919014021
1.6775116920471191,0.05112222043804049,-0.8372373469195857,0.0735568061772572,-0.81366968068739
1.7108192443847656,0.03003496478343909,-0.8597654101601544,0.05926629112030434,-0.8266122308404573
1.7457261085510254,0.003430313628088155,-0.8847981271727222,0.04991243373144124,-0.836406807683265
1.780632734298706,-0.008432105485005753,-0.8992807145832366,0.03497189729198931,-0.8502813980495628
1.813647985458374,-0.024035274526914438,-0.919759295621057,0.033445978669700935,-0.8549120034393758
1.8483083248138428,-0.04185473834150556,-0.9380178885438741,0.023739698948408813,-0.8670582503770414
1.8832240104675293,-0.061863562466165756,-0.9581774374845781,0.018026884559310508,-0.8734719859195585
1.9168524742126465,-0.07139230513763811,-0.9704924266574486,0.009091849013278254,-0.8837857324124445
1.9526212215423584,-0.08084137050377702,-0.9824766691255713,0.005380075130988517,-0.8882496947462505
1.9895038604736328,-0.09489604510501581,-0.9966960075933867,0.0017674104650347866,-0.8936897024098782
2.022128105163574,-0.10920902375518732,-1.0085240563035414,-0.004756873688738789,-0.9009322000610978
2.054015636444092,-0.11490091222005523,-1.0193387571414456,-0.010593549765063305,-0.9061024631243545
2.0897061824798584,-0.12074276128415992,-1.0250887642043414,-0.013071544434666023,-0.9116322508940233
2.125318765640259,-0.12377985541352705,-1.032317298862648,-0.015046193737685174,-0.9127184139769139
2.156996488571167,-0.11923557395306042,-1.0306840304623455,-0.014468610955325806,-0.9160724322243561
2.1910414695739746,-0.11802806901630125,-1.0333261395799256,-0.010712505571357252,-0.9132677042703728
2.2261805534362793,-0.11728778783479853,-1.034447629997208,-0.009378615567062099,-0.9148213298724366
2.2607579231262207,-0.11365976936491477,-1.033849968980846,-0.007459206293866054,-0.9142168002260554
2.295644760131836,-0.10837461523622068,-1.0299917424189236,-0.004501930718957061,-0.9136908491652219
2.32818603515625,-0.10763939655836914,-1.0334261963648164,-0.0007638053988819238,-0.9105929071118494
2.362506151199341,-0.10517280319133879,-1.031047371393316,-0.0003992481610080457,-0.9133576972986219
2.3979852199554443,-0.09959652983738745,-1.0258853813887054,0.0017137414353029996,-0.9106243011413913
2.4322521686553955,-0.0909408943007122,-1.020433388190143,0.005201672907756133,-0.9077763996100159
2.466855764389038,-0.08205189027579399,-1.014821764468278,0.010266615336547106,-0.9044758033458583
2.498358964920044,-0.06811318441018756,-1.0038367171753642,0.015778315970943733,-0.9011529948026505
2.5350277423858643,-0.055971071757109164,-0.9900289002498484,0.024646818113168687,-0.8939519888392169
2.5687968730926514,-0.045373473840982316,-0.9826964319196593,0.030846408584389178,-0.8868436031714794
2.6018197536468506,-0.030451211200794283,-0.9719217621250538,0.036436071610094774,-0.8836525956175596
2.6372177600860596,-0.02016546396694429,-0.9605701342310498,0.045347657562418514,-0.8771426138830147
2.6720104217529297,-0.009350608304335506,-0.9534226768802738,0.04995210592519256,-0.8715980475294505
2.7048041820526123,-0.0013628272454689998,-0.9451700837389677,0.05593334599470092,-0.8684674578527366
