Posisjone til Lasten i globale kordinater 
X,Y
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3138441954025947,-0.7548644713040095
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
-0.3160564774293223,-0.7548973835047261
