Posisjone til Lasten i globale kordinater 
X,Y
-0.35045531392097473,-1.2825998725891115
-0.349306184053421,-1.3017998399734498
-0.35441256761550904,-1.2629999580383302
-0.3492457330226898,-1.2885999145507814
-0.3515451729297638,-1.2771999301910402
-0.3453692257404327,-1.3077998819351198
-0.3516258955001831,-1.2767999830245973
-0.35101343393325807,-1.2933998765945436
-0.3475893259048462,-1.296799963951111
-0.3511415243148804,-1.2791999044418336
-0.348719584941864,-1.291199869155884
-0.35045528411865234,-1.282599991798401
-0.34795262217521666,-1.2949999036788942
-0.35045531392097473,-1.2825998725891115
-0.3491636037826538,-1.2889998617172242
-0.34948651790618895,-1.2873999538421632
-0.34948651790618895,-1.2873999538421632
-0.3508185863494873,-1.2807999315261842
-0.348719584941864,-1.291199869155884
-0.3484503924846649,-1.3059999408721925
-0.347992992401123,-1.294799870491028
-0.350011283159256,-1.2847998800277711
-0.34767006039619447,-1.2963998975753785
-0.3536542773246765,-1.2667499246597291
-0.34662055373191836,-1.3015999259948732
-0.348759925365448,-1.2909999551773073
-0.3498901903629303,-1.2853998603820802
-0.3489213943481445,-1.290199941635132
-0.35162591338157656,-1.2767998638153077
-0.3489617705345154,-1.2899999084472658
-0.34682239294052125,-1.3005998792648317
-0.347629702091217,-1.2965999307632448
-0.3500919997692108,-1.2843999328613283
-0.350362503528595,-1.2965999307632448
-0.35384601950645445,-1.265799945831299
-0.3492846965789795,-1.2883998813629152
-0.3529983460903168,-1.269999927520752
-0.3475893437862396,-1.2967998447418214
-0.34839664697647094,-1.2927998962402345
-0.34682239294052125,-1.3005998792648317
-0.3494865298271179,-1.2873998346328737
-0.34815446138381956,-1.2939998569488527
-0.34492520689964296,-1.3099998893737794
-0.34993053674697877,-1.2851999464035035
-0.35133888721466067,-1.2917999687194825
-0.34920395612716676,-1.2887999477386476
-0.35154231190681456,-1.290799921989441
-0.3484370231628418,-1.2925998630523683
-0.35113548636436465,-1.2927998962402345
-0.3458132565021515,-1.30559987449646
-0.34851773977279665,-1.2921999158859254
-0.34629762172698975,-1.3031999530792238
-0.34835628271102903,-1.2929999294281007
-0.346378368139267,-1.3027998867034913
-0.3483159065246582,-1.293199962615967
-0.3539267599582672,-1.2653998794555665
-0.35097274780273435,-1.2935999097824098
-0.35158554911613465,-1.276999897003174
-0.3526000797748566,-1.2855998935699464
-0.34971155524253844,-1.299799984931946
-0.35198919773101806,-1.2749999227523805
-0.3532001733779907,-1.2689998807907106
-0.3502938449382782,-1.2833998861312867
-0.34963020086288454,-1.3001999320983888
-0.35045531392097473,-1.2825998725891115
-0.3511415243148804,-1.2791999044418336
-0.3479122519493103,-1.2951999368667604
-0.3464187443256378,-1.3025998535156251
-0.34556971192359925,-1.3067999544143678
-0.34835628271102903,-1.2929999294281007
-0.3505360305309296,-1.2821999254226686
-0.3512222409248352,-1.2787999572753908
-0.34399678111076354,-1.314599937438965
-0.3524735927581787,-1.2725998821258546
-0.3536845564842224,-1.2665999593734742
-0.3531289458274841,-1.2829999389648439
-0.3500919997692108,-1.2843999328613283
-0.3478718876838684,-1.2953999700546266
-0.3483159303665161,-1.2931998434066774
-0.3524735927581787,-1.2725998821258546
-0.3474682331085205,-1.29739994430542
-0.3454513430595398,-1.3073999347686769
-0.35017416477203367,-1.2839998664855958
-0.3512640237808228,-1.2785999240875245
-0.34952688217163086,-1.287199920654297
-0.3483159065246582,-1.293199962615967
-0.34900214076042174,-1.2897998752593995
-0.3502548813819885,-1.283599919319153
-0.3473067581653595,-1.2981999578475953
-0.3461765289306641,-1.3037999334335328
-0.35291761755943296,-1.270399874687195
-0.35291761755943296,-1.270399874687195
-0.3486792027950287,-1.2913999023437501
-0.35098005533218385,-1.279999917984009
-0.3482755541801453,-1.2933998765945436
-0.3483159303665161,-1.2931998434066774
-0.34609581232070924,-1.3041998805999757
-0.3479122519493103,-1.2951999368667604
-0.34815446138381956,-1.2939998569488527
-0.34908286333084104,-1.2893999280929567
-0.3495672643184662,-1.2869998874664308
-0.35239664316177366,-1.286599940299988
-0.3512626051902771,-1.2785999240875245
-0.3511415243148804,-1.2791999044418336
-0.34754896759986875,-1.2969998779296876
-0.34979293346405027,-1.2993999185562135
-0.3522339165210724,-1.2873999538421632
-0.3496479868888855,-1.286599940299988
-0.35324052572250364,-1.268799966812134
-0.35501662492752073,-1.2599999370574952
-0.35057640075683594,-1.2819998922348024
-0.3477104425430298,-1.2961998643875123
-0.3498901903629303,-1.2853998603820802
-0.34980944395065305,-1.2857999267578126
-0.35073786973953247,-1.281199878692627
-0.3473471403121948,-1.2979999246597291
-0.3498901903629303,-1.2853998603820802
-0.34609581232070924,-1.3041998805999757
-0.35577334761619567,-1.269999927520752
-0.3494057893753052,-1.287799901008606
-0.3530068933963776,-1.283599919319153
-0.34839664697647094,-1.2927998962402345
-0.35057640075683594,-1.2819998922348024
-0.3546129703521729,-1.2619999113082887
-0.346741646528244,-1.300999945640564
-0.34912323355674746,-1.2891998949050905
-0.34908286333084104,-1.2893999280929567
-0.3484370231628418,-1.2925998630523683
-0.3475893259048462,-1.296799963951111
-0.34750860929489136,-1.2971999111175538
-0.3479122519493103,-1.2951999368667604
-0.34980944395065305,-1.2857999267578126
-0.34714530110359193,-1.2989999713897706
-0.3518270909786224,-1.2893999280929567
-0.35017275214195254,-1.2839998664855958
-0.35158300399780273,-1.2905998888015748
-0.34924432039260866,-1.2885999145507814
-0.34960763454437255,-1.2867998542785646
-0.3544308006763458,-1.276599949836731
-0.3475893259048462,-1.296799963951111
-0.3467416763305664,-1.3009998264312745
-0.3511761486530304,-1.2925999822616578
-0.3508185863494873,-1.2807999315261842
-0.3508185863494873,-1.2807999315261842
-0.35587504506111145,-1.269499963760376
-0.3502534687519073,-1.283599919319153
-0.34649946689605715,-1.3021999063491823
-0.350011283159256,-1.2847998800277711
-0.3512222409248352,-1.2787999572753908
-0.34767006039619447,-1.2963998975753785
-0.34859848618507383,-1.291799849510193
-0.3504149317741394,-1.2827999057769777
-0.35077821612358095,-1.2809999647140504
-0.35017275214195254,-1.2839998664855958
-0.3493654191493988,-1.2879999341964723
-0.34714530110359193,-1.2989999713897706
-0.35170663595199586,-1.2763999166488649
-0.35150161385536194,-1.2909999551773073
-0.3516258955001831,-1.2767999830245973
-0.35284416675567626,-1.2843999328613283
-0.35093205571174624,-1.293799942970276
-0.3482755541801453,-1.2933998765945436
-0.34859845638275144,-1.2917999687194825
-0.3503342092037201,-1.2831998529434205
-0.35005165338516236,-1.284599846839905
-0.3473067581653595,-1.2981999578475953
-0.3511415243148804,-1.2791999044418336
-0.3496479868888855,-1.286599940299988
-0.3456114172935486,-1.3065999212265016
-0.34839664697647094,-1.2927998962402345
-0.3508185863494873,-1.2807999315261842
-0.34908286333084104,-1.2893999280929567
-0.3486792027950287,-1.2913999023437501
-0.34605543613433837,-1.304399913787842
-0.3508185863494873,-1.2807999315261842
-0.3546936929225922,-1.2615999641418458
-0.34750860929489136,-1.2971999111175538
-0.3481140911579132,-1.2941998901367189
-0.3471453249454498,-1.298999852180481
