Posisjone til Lasten i globale kordinater 
X,Y
0.0070632644928991795,-0.977199977874756
0.007045968156307936,-0.9821998538970949
0.0070542702451348305,-0.9797999324798585
0.0070694911293685435,-0.9753999176025392
0.0070542702451348305,-0.9797999324798585
0.007107544131577015,-0.9643999996185304
0.007107544131577015,-0.9643999996185304
0.007039741054177285,-0.9839999141693117
0.0070881713181734085,-0.9699999752044679
0.0070265959948301315,-0.9877998294830324
0.007060551177710294,-0.9779998722076417
0.007083328161388636,-0.9713999691009523
0.007036282029002905,-0.9849998416900636
0.00704735228791833,-0.9817997875213624
0.007078485190868377,-0.9727999629974367
0.007039049454033375,-0.9841999473571779
0.007043200172483921,-0.9829999866485597
0.007060497254133225,-0.9779998722076417
0.007062572706490755,-0.9774000110626222
0.0070265959948301315,-0.9877998294830324
0.007071567513048649,-0.9747998180389406
0.007097165752202273,-0.9674000205993654
0.007023828290402889,-0.9885999622344972
0.007061189226806164,-0.9777998390197755
0.0071352188475430015,-0.9563998641967775
0.007061881199479103,-0.9775998058319093
0.007050119433552026,-0.9809998931884767
0.00707369614392519,-0.974199956893921
0.007052886486053467,-0.980199998855591
0.007081253547221422,-0.9719998302459718
0.0070542702451348305,-0.9797999324798585
0.007064648251980543,-0.9767999114990236
0.007059805653989315,-0.9781999053955079
0.007068107556551695,-0.9757999839782716
0.007060497254133225,-0.9779998722076417
0.007062572706490755,-0.9774000110626222
0.007104776706546545,-0.9651998939514161
0.007077793776988983,-0.9729999961853029
0.006994770001620054,-0.9969999256134034
0.007052886486053467,-0.980199998855591
0.007061189226806164,-0.9777998390197755
0.007086096610873937,-0.9705998363494874
0.0070881713181734085,-0.9699999752044679
0.007059805653989315,-0.9781999053955079
0.007047350984066725,-0.9818000259399415
0.007058421336114407,-0.9785999717712404
0.007051503006368876,-0.9805998268127443
0.007040433213114738,-0.9837998809814454
0.007080561388283968,-0.972199863433838
0.00704389251768589,-0.9827999534606935
0.007074334286153316,-0.9739999237060548
0.0070674152113497255,-0.9760000171661378
0.0070992416702210905,-0.9667999210357667
0.007079869788140058,-0.9723998966217042
0.007077793776988983,-0.9729999961853029
0.007044584117829799,-0.9825999202728273
0.0070335141383111475,-0.9857999744415284
0.007065340410917997,-0.9765998783111574
0.007095782831311226,-0.9677998485565187
0.007088863663375378,-0.9697999420166017
0.007097857911139727,-0.9671999874114992
0.007036282029002905,-0.9849998416900636
0.007071567513048649,-0.9747998180389406
0.007063956465572119,-0.9769999446868898
0.007036282029002905,-0.9849998416900636
0.0070674152113497255,-0.9760000171661378
0.007070875447243452,-0.9749998512268068
0.007039049454033375,-0.9841999473571779
0.00706741651520133,-0.9759997787475587
0.007052195351570844,-0.9803997936248781
0.007058421336114407,-0.9785999717712404
0.0070542702451348305,-0.9797999324798585
0.0070923225954175,-0.9688000144958497
0.0070335141383111475,-0.9857999744415284
0.0070335141383111475,-0.9857999744415284
0.007074334286153316,-0.9739999237060548
0.0070632644928991795,-0.977199977874756
0.007059805653989315,-0.9781999053955079
0.00702595729380846,-0.9879998626708986
0.007048043329268694,-0.9815999927520753
0.007051503006368876,-0.9805998268127443
0.007084712851792574,-0.9709999027252199
0.007057038135826588,-0.9789997997283937
0.007057038135826588,-0.9789997997283937
0.007063956465572119,-0.9769999446868898
0.0070992416702210905,-0.9667999210357667
0.007055654376745224,-0.9793998661041261
0.007036282029002905,-0.9849998416900636
0.007056346163153648,-0.9791998329162599
0.007075718231499195,-0.9735998573303224
0.00705219404771924,-0.9804000320434572
0.007083328161388636,-0.9713999691009523
0.007043200172483921,-0.9829999866485597
0.0070674152113497255,-0.9760000171661378
0.007068799529224634,-0.9755999507904054
0.0070881713181734085,-0.9699999752044679
0.0070632644928991795,-0.977199977874756
0.007023828290402889,-0.9885999622344972
0.0070542702451348305,-0.9797999324798585
0.00710685271769762,-0.9645997943878175
0.00709093976765871,-0.9691998424530031
