Posisjone til Lasten i globale kordinater 
X,Y
0.32610543966293337,-0.7301997604370118
0.32211601734161377,-0.7581998767852784
0.32764418721199035,-0.7193998756408693
0.32473013997077943,-0.7142497959136964
0.32916128635406494,-0.6828000011444093
0.3235254526138306,-0.7227999629974367
0.32661834359169006,-0.7265998783111574
0.3229055106639862,-0.727199977874756
0.3181995749473572,-0.7606000366210939
0.3191874086856842,-0.7535998287200929
0.3200875878334045,-0.7471999588012697
0.3268787920475006,-0.6989998283386232
0.32023528814315794,-0.7713999214172365
0.32552838921546934,-0.7342497768402101
0.3169012725353241,-0.7947999897003175
0.3193267583847046,-0.752599901199341
0.32039758563041687,-0.7449998321533204
0.325506991147995,-0.7343999805450441
0.3207212805747986,-0.7679998340606691
0.32408220767974855,-0.7443999710083009
0.3222010493278503,-0.7321998538970949
0.32020028829574587,-0.7464000644683839
0.3255354940891266,-0.7341999473571779
0.3233000099658966,-0.7243999900817872
0.3259344339370728,-0.7313999595642091
0.3228212893009186,-0.7532498302459718
0.3231988251209259,-0.750600046157837
0.3235978066921234,-0.7477998199462892
0.3261623978614807,-0.7297999324798585
0.3233793079853058,-0.7493333282470704
0.32354080080986025,-0.7481998863220216
0.32718825340270996,-0.7225999298095704
0.3204820930957794,-0.7443999710083009
0.3204820930957794,-0.7443999710083009
0.32359777092933656,-0.7478000583648683
0.3238542377948761,-0.7459999980926515
0.32305635809898375,-0.751599973678589
0.32068089246749876,-0.7429999771118165
0.31516305208206175,-0.8069998683929445
0.3227999210357666,-0.7533997955322267
0.32428168058395385,-0.7429999771118165
0.3241172134876251,-0.7185999813079835
0.3206793427467346,-0.7429999771118165
0.3149026334285736,-0.7839998664855958
0.32349727153778074,-0.7229999961853029
0.32127110958099364,-0.7387999954223634
0.3205102801322937,-0.7441999378204347
0.32653284072875977,-0.727199977874756
0.3214965522289276,-0.7371999683380128
0.3214683711528778,-0.737400001525879
0.32311335802078245,-0.7511999073028566
0.31825593709945676,-0.7601999702453615
0.32257195711135866,-0.7549998226165773
0.323968243598938,-0.7451998653411867
0.3148495852947235,-0.8091999950408937
0.3238542377948761,-0.7459999980926515
0.32183104157447817,-0.7601999702453615
0.32603341341018677,-0.7049998703002931
0.32704944610595704,-0.697799867630005
0.3227713942527771,-0.753600067138672
0.3220590174198151,-0.7585999431610109
0.3227928042411804,-0.7279998722076417
0.3302657902240753,-0.7009999217987062
0.32034119963645935,-0.7453998985290529
0.32093451619148256,-0.7411999168395997
0.3217170774936676,-0.7609998645782472
0.31726967096328734,-0.7671999397277833
0.3123946666717529,-0.8017999591827394
0.3226859211921692,-0.7541999282836915
0.31478989124298096,-0.7847999992370607
0.32539302110671997,-0.7351998748779298
0.3301518321037292,-0.7017998161315919
0.3259914398193359,-0.7309998931884767
0.32733121514320374,-0.6958000125885011
0.3318805694580078,-0.6896664562225343
0.3226816296577454,-0.7288000049591066
0.3234409332275391,-0.7233998241424562
0.32513166666030885,-0.7113999786376954
0.323074609041214,-0.7259997787475587
0.32362626791000365,-0.7476000251770021
0.31938313245773314,-0.7521998348236085
0.3219474196434021,-0.7339999141693117
0.3198648512363434,-0.773999876022339
0.3296958804130554,-0.7049998703002931
0.32124295830726624,-0.7389997901916505
0.32169380187988283,-0.7357999744415284
0.3208202660083771,-0.7419998111724855
