"Constrain_x: [-640.0, 640.0, -0.8, 0.8], Constrain_y: [-1.5, 1.5, -0.3, -1.4], " "start pos 35 grade start vinkel y = -15cm z = -35cm"
"Kp_x:0.5, Kp_y:0.5, Kd_x:0.1, Kd_y:0.1"
Time,X,Y
0.0,19.0,-0.30260002613067627
0.0358428955078125,23.0,-0.36700000762939466
0.06914114952087402,29.0,-0.43240003585815434
0.10348272323608398,32.0,-0.500000035762787
0.13914704322814941,37.0,-0.5638000249862671
0.17156147956848145,46.0,-0.6188000559806824
0.21123027801513672,51.0,-0.6610000371932984
0.24415826797485352,55.0,-0.7032000541687012
0.2790498733520508,59.0,-0.7484000563621521
0.31196045875549316,66.0,-0.7920000314712525
0.3438761234283447,74.0,-0.8262000560760498
0.3771963119506836,86.0,-0.8530000448226929
0.4238932132720947,91.0,-0.8646000623703003
0.43582963943481445,80.0,-0.8572000503540039
0.4458017349243164,87.0,-0.8642000555992126
0.4803144931793213,90.0,-0.8684000372886658
0.4972050189971924,90.0,-0.8726000428199768
0.530775785446167,84.0,-0.8814000487327576
0.5648047924041748,82.0,-0.8887333850065868
0.5981802940368652,97.0,-0.8860000550746918
0.6305327415466309,93.0,-0.8714000463485718
0.6648955345153809,78.0,-0.8844000577926636
0.6977856159210205,65.0,-0.8854000598192215
0.7310366630554199,88.0,-0.8902000665664673
0.7648804187774658,84.0,-0.862000060081482
0.7977361679077148,86.0,-0.8372000575065613
0.8319430351257324,84.0,-0.8012000679969788
0.8651721477508545,78.0,-0.757800054550171
0.8972330093383789,72.0,-0.7132000446319581
0.932060956954956,67.0,-0.656600034236908
0.9643640518188477,56.0,-0.610800063610077
0.9981184005737305,50.0,-0.5606000423431396
1.0305194854736328,42.0,-0.50840003490448
1.065237045288086,37.0,-0.4492000341415405
1.0969159603118896,32.0,-0.39760003089904794
1.1317708492279053,28.0,-0.3366000175476074
1.1688120365142822,25.0,-0.27820000648498544
1.2033476829528809,22.0,-0.22220003604888916
1.2342302799224854,19.0,-0.17140002250671382
1.269136667251587,15.0,-0.12280001640319838
1.303046464920044,12.0,-0.05820000171661377
1.3362855911254883,10.0,-0.013600015640258922
1.3703982830047607,8.0,0.039199995994567916
1.405296802520752,5.0,0.08579998016357426
1.4395503997802734,4.0,0.13759999275207524
1.474290370941162,2.0,0.15459997653961177
1.5082097053527832,1.0,0.20619997978210436
1.5426089763641357,0.0,0.22499997615814205
1.5765440464019775,-2.0,0.26799998283386217
1.6098899841308594,-3.0,0.28120000362396236
1.6458675861358643,-4.0,0.31560001373291
1.6797468662261963,-2.0,0.35360002517700195
1.7137329578399658,-2.0,0.3358000278472899
1.731123685836792,-2.0,0.3743999958038329
1.747706413269043,-4.0,0.37200000286102286
1.7645354270935059,-4.0,0.3558000087738036
1.7977449893951416,-4.0,0.3760000467300415
1.8311240673065186,-5.0,0.3675999879837035
1.8642442226409912,-4.0,0.36260001659393315
1.897454023361206,-4.0,0.3537999868392945
1.9309089183807373,-4.0,0.35460000038146977
1.9644746780395508,-1.0,0.336400008201599
1.9975335597991943,-1.0,0.3246000051498412
2.031134843826294,2.0,0.28920001983642574
2.0639593601226807,2.0,0.2619999885559081
2.09828519821167,2.0,0.2404000043869019
2.130625009536743,3.0,0.20860002040863024
2.1648106575012207,5.0,0.16900000572204577
2.197741985321045,7.0,0.1348000049591065
2.23108172416687,9.0,0.09419999122619616
2.26598858833313,12.0,0.048599982261657626
2.297902822494507,15.0,0.015000009536743075
2.330815076828003,18.0,-0.017599987983703658
2.36452579498291,20.0,-0.07260000705718994
2.3992512226104736,23.0,-0.09819998741149916
2.4336111545562744,26.0,-0.14600000381469735
2.4669692516326904,29.0,-0.18380002975463872
2.5015869140625,33.0,-0.22540004253387447
2.5353126525878906,37.0,-0.26840002536773677
2.5699567794799805,41.0,-0.31760003566741957
2.605360269546509,45.0,-0.3460000514984132
2.6385767459869385,49.0,-0.37900004386901864
2.6739351749420166,52.0,-0.4228000164031983
2.7082817554473877,55.0,-0.4448000311851502
2.741678476333618,58.0,-0.4842000365257264
2.775310754776001,62.0,-0.5132000327110291
2.809816837310791,65.0,-0.5362000584602357
2.8439841270446777,68.0,-0.5602000236511231
2.8783063888549805,71.0,-0.5704000353813172
2.9126665592193604,73.0,-0.587000036239624
2.946776866912842,73.0,-0.6036000490188599
2.964428424835205,74.0,-0.609000039100647
2.9811830520629883,73.0,-0.60840003490448
2.9978322982788086,74.0,-0.6190000534057618
3.031177043914795,73.0,-0.6276000380516052
3.0649967193603516,72.0,-0.6282000422477723
3.0975632667541504,73.0,-0.6258000493049622
3.130908250808716,75.0,-0.6172000408172608
3.164581060409546,69.0,-0.609000039100647
3.197822093963623,67.0,-0.5954000353813171
3.230945587158203,62.0,-0.5838000297546387
3.2648541927337646,57.0,-0.5712000370025635
3.2977664470672607,52.0,-0.5540000438690186
3.3306779861450195,49.0,-0.5341500371694565
3.3644027709960938,46.0,-0.5110000371932983
3.3978302478790283,43.0,-0.4824000477790833
3.430741786956787,38.0,-0.4570000290870667
3.464492082595825,33.0,-0.4326000332832337
3.4974958896636963,29.0,-0.4068000435829163
3.530405044555664,24.0,-0.3670000314712525
3.5646026134490967,21.0,-0.3438000440597535
3.5978758335113525,19.0,-0.3128000497817993
3.632808208465576,16.0,-0.28140003681182857
3.66597056388855,14.0,-0.25060002803802495
3.700758934020996,10.0,-0.22420005798339848
3.7345306873321533,8.0,-0.18480002880096436
3.7690823078155518,5.0,-0.15780003070831294
3.803554058074951,3.0,-0.12960002422332773
3.8386306762695312,2.0,-0.0936000108718873
3.8723785877227783,0.0,-0.068400001525879
3.9062740802764893,-1.0,-0.04280002117156978
3.9404590129852295,-2.0,-0.020200014114379883
3.9750099182128906,-2.0,-2.3841858043383013e-08
4.01744818687439,-3.0,0.01799995899200435
4.0430192947387695,-4.0,0.05079996585845947
4.077415704727173,-4.0,0.05779998302459721
4.1117260456085205,-4.0,0.0771999835968018
